,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
424,If You Ever Want To Be In Love,spotify:track:1tPl1jU0g8dNdhvHnvVNoy,0.683,0.837,-5.46,0.0307,0.0276,0.0627
425,Scars,spotify:track:2NYGloolRYehaUqpLUbJfP,0.424,0.452,-8.816,0.0624,0.092,0.11
426,Spice Girl,spotify:track:4HW5kSQ8M2IQWZhSxERvla,0.693,0.46,-7.912,0.226,0.392,0.157
427,Plain Jane,spotify:track:4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,-5.482,0.275,0.0651,0.087
428,Psycho (feat. Ty Dolla $ign),spotify:track:65NwOZqoXny4JxqAPlfxRF,0.74,0.558,-8.115,0.102,0.566,0.112
429,X (with 2 Chainz & Saudi),spotify:track:4LmAnpjlhWTahvRkYR8xJa,0.768,0.471,-8.406,0.259,0.0201,0.268
430,The Ways (with Swae Lee),spotify:track:5jyyPsIGM2yqkZN9R3TmvN,0.727,0.72,-5.856,0.0488,0.0626,0.176
431,Opps (with Yugen Blakrok),spotify:track:7bUcBztfGqO7cSI2gMZeCI,0.706,0.775,-6.819,0.335,0.152,0.416
432,I Am,spotify:track:0DJBgBiYeSn6n1AXAkFVE8,0.601,0.583,-5.725,0.263,0.144,0.183
433,Paramedic!,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,0.856,0.652,-5.324,0.143,0.177,0.193
434,Bloody Waters (with Anderson .Paak & James Blake),spotify:track:4KXwFI9pgJLpUIAc9oSL8j,0.507,0.606,-8.758,0.452,0.185,0.174
435,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:1eLSF6HfrRA0AsNmTkUlKx,0.566,0.724,-4.574,0.323,0.00102,0.158
436,Redemption (with Babes Wodumo),spotify:track:76iVOVsliCHlWqKuDnCfhE,0.778,0.765,-7.175,0.128,0.139,0.123
437,Big Shot (with Travis Scott),spotify:track:5cXg9IQS34FzLVdHhp7hu7,0.855,0.478,-9.116,0.193,0.00759,0.101
438,Pray For Me (with Kendrick Lamar),spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.735,0.677,-4.979,0.093,0.0762,0.111
439,Not Over You,spotify:track:6j7hih15xG2cdYwIJnQXsq,0.63,0.894,-4.592,0.0544,0.255,0.181
440,Next To You (feat. Justin Bieber),spotify:track:2faDo9tBRN57TN4iK2XFWt,0.668,0.664,-4.736,0.0374,0.0205,0.112
441,Day 'N' Nite (nightmare),spotify:track:5FEXPoPnzueFJQCPRIrC3c,0.871,0.44,-6.25,0.0761,0.499,0.114
442,"Young, Wild & Free (feat. Bruno Mars)",spotify:track:5HQVUIKwCEXpe7JIHyY734,0.715,0.655,-6.425,0.137,0.0525,0.115
443,Take Time (feat. 24hrs),spotify:track:7ulQ51iAbfUjbEifA3AybH,0.811,0.507,-8.636,0.0538,0.122,0.106
444,Notice Me,spotify:track:1rLWsLY98u9hcWePdfN2y5,0.597,0.645,-5.356,0.0588,0.457,0.11
445,Love U Better (feat. Lil Wayne & The-Dream),spotify:track:270aLuFCbX32hhBr8MQyPM,0.645,0.541,-6.312,0.0385,0.0802,0.325
446,Down On Me,spotify:track:0x3TibRgnSqzkcwrqBd4iX,0.7,0.598,-7.783,0.114,0.0369,0.111
447,Gimme What I Don't Know (I Want),spotify:track:4qpXjBDHAe5kp2GTR3Qr0F,0.712,0.652,-8.037,0.109,0.0785,0.131
448,Cabaret,spotify:track:3tlJDymL8A2Cu96RMHn19l,0.709,0.733,-5.116,0.0869,0.107,0.239
449,TKO,spotify:track:6kWiaWNL7MZqPG3ujVzsyb,0.618,0.667,-6.733,0.232,0.00591,0.539
450,Take Back the Night,spotify:track:5TLLQ08PGNqALopa1Z928K,0.596,0.661,-5.193,0.162,0.0456,0.599
451,Murder,spotify:track:26p9X8gWUhjfB1GhkbAPtk,0.563,0.685,-7.462,0.236,0.0298,0.1
452,She Knows,spotify:track:7seTcUFOhn5caSDbiSfsp0,0.706,0.572,-5.799,0.0326,0.0262,0.585
453,top priority (with Ne-Yo),spotify:track:2yjwPmZ3XKKoVVPzKQ9d0o,0.851,0.599,-4.863,0.056,0.229,0.0748
454,Closer,spotify:track:2XbfY2O2v3xwedUJ0J2kkr,0.711,0.753,-6.461,0.0766,0.028,0.152
455,Because Of You,spotify:track:6CFPFnS9EcLs2I0nWqtWci,0.81,0.538,-5.784,0.0356,0.528,0.0951
456,So Sick,spotify:track:6brl7bwOHmGFkNw3MBqssT,0.452,0.574,-8.336,0.31,0.246,0.189
457,Time of Our Lives,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.72,0.802,-5.797,0.0582,0.0921,0.694
458,The Weekend,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.487,0.366,-9.405,0.0531,0.241,0.126
459,Love$ick (feat. A$AP Rocky),spotify:track:3sTN90bIP2cJ1783ctHykO,0.625,0.763,-4.997,0.129,0.147,0.214
460,Me You,spotify:track:4f1QbCjIAgQwnf7ms9NXWx,0.702,0.762,-2.733,0.0328,0.00196,0.142
461,What They Want,spotify:track:3pndPhlQWjuSoXhcIIdBjv,0.71,0.404,-10.04,0.379,0.484,0.0953
462,Both (feat. Drake),spotify:track:5tFep7dXGd7vEJ668wTPux,0.85,0.405,-7.509,0.225,0.119,0.0707
463,BUTTERFLY EFFECT,spotify:track:1yxgsra98r3qAtxqiGZPiX,0.763,0.598,-6.865,0.0539,0.0714,0.112
464,BedRock,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,0.733,0.664,-6.163,0.295,0.102,0.191
465,Eenie Meenie,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,0.72,0.607,-4.168,0.0322,0.0543,0.113
466,Burnin' Up,spotify:track:3SFslluKRI54C59cu5NZwR,0.424,0.954,-3.396,0.139,0.0292,0.416
467,Smack That,spotify:track:2kQuhkFX7uSVepCD3h29g5,0.939,0.742,-5.171,0.0467,0.321,0.107
468,Beautiful Girls,spotify:track:67D9O4Oau629qirRXtTWCS,0.745,0.666,-5.899,0.0566,0.159,0.302
469,Beautiful Soul,spotify:track:2qXKFmKjFzhSGG7kPzoK8n,0.651,0.662,-4.34,0.0469,0.0727,0.0267
470,Dangerous,spotify:track:4NOZ35Dhucr6UlVyLOtktd,0.949,0.79,-5.957,0.0756,0.00437,0.0816
471,Miss Independent,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,0.673,0.683,-5.693,0.115,0.522,0.235
472,I Wanna Love You,spotify:track:6NncjnSD7JLEetWb9KqMRY,0.865,0.45,-9.387,0.0417,0.0359,0.308
473,oui,spotify:track:0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,-3.724,0.0964,0.213,0.112
474,Let's Go,spotify:track:6AIccJIWHGK26xi34FAkwl,0.78,0.371,-6.705,0.0559,0.572,0.247
475,Silence,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,-3.093,0.0853,0.256,0.17
476,Crew (feat. Brent Faiyaz & Shy Glizzy),spotify:track:15EPc80XuFrb2LmOzGjuRg,0.728,0.607,-8.417,0.132,0.133,0.0864
477,Broken Whiskey Glass,spotify:track:5BoOzegGrg5XFRR8UBDtkF,0.512,0.673,-7.359,0.0523,0.289,0.126
478,Big Lie,spotify:track:02opp1cycqiFNDpLd2o1J3,0.442,0.684,-4.888,0.168,0.191,0.0725
479,Deja Vu,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0.62,0.69,-6.508,0.0493,0.0931,0.131
480,No Option,spotify:track:6M0IsaUX4GNyto4niSegfI,0.575,0.734,-4.949,0.057,0.0757,0.241
481,Cold,spotify:track:1QWmKmqhv5zcsS3v45FNl0,0.67,0.572,-7.312,0.0415,0.647,0.104
482,Patient,spotify:track:5DLTuH4A5VZB2HKpqHQR6t,0.743,0.662,-6.108,0.179,0.565,0.128
483,Feel,spotify:track:7MTIDmToGs0I5Oue9V0CHl,0.497,0.507,-8.075,0.0585,0.214,0.0948
484,Too Young,spotify:track:4SYUUlkScpNR1QvPscXf8t,0.602,0.635,-6.526,0.052,0.271,0.0829
485,Up There,spotify:track:2rKmNEYrQxaOPZrOWKZpOc,0.654,0.378,-8.108,0.0322,0.373,0.0971
486,"Yours Truly, Austin Post",spotify:track:0LpiKjWMfZTkPPHonlM8nB,0.649,0.618,-5.694,0.0672,0.483,0.166
487,Leave,spotify:track:5dI1yHSqgmilFEqpGbqxHh,0.535,0.55,-7.249,0.0229,0.246,0.124
488,Hit This Hard,spotify:track:61jnrkPHpLumBf1kqGpRRt,0.628,0.553,-8.967,0.0472,0.294,0.0825
489,Money Made Me Do It,spotify:track:1ysAvOdJgUjc6CqOQxepaz,0.734,0.429,-6.511,0.16,0.305,0.0659
490,Feeling Whitney,spotify:track:35r28RDot7nPE7y9K9H7l0,0.412,0.227,-12.696,0.0359,0.787,0.282
491,Money On My Mind,spotify:track:42B0BxAvZEqfrUIoP9HSJe,0.647,0.849,-5.294,0.163,0.2,0.244
492,Good Thing,spotify:track:2itCTeFaGppUvoxCsuJQhw,0.615,0.322,-10.863,0.041,0.656,0.301
493,Stay With Me,spotify:track:31CHJzSweI6r1dk6XrZceK,0.56,0.429,-6.267,0.0377,0.52,0.105
494,Leave Your Lover,spotify:track:14Ch95oEbCcSBNX7gZdag9,0.445,0.26,-8.775,0.0435,0.953,0.105
495,I'm Not The Only One,spotify:track:4JHkidVQCWtXwrzjdh5tbM,0.688,0.474,-5.894,0.0344,0.49,0.0846
496,Like I Can,spotify:track:5VYS23P3A31Rn6CtsGTEOR,0.656,0.6,-6.705,0.0358,0.355,0.108
497,Life Support,spotify:track:4t5jShQD8GkfjDMAsAYJeg,0.428,0.472,-7.401,0.0346,0.453,0.144
498,Not In That Way,spotify:track:5JRCjBJ9fuhxfJruiurYw6,0.383,0.154,-12.567,0.0333,0.933,0.125
499,Lay Me Down,spotify:track:1eUtyz3sWA42VYsiqbfQoZ,0.427,0.304,-9.661,0.0436,0.759,0.111
500,Restart,spotify:track:60qgg890t9qRIWxEo3wO8s,0.756,0.749,-6.283,0.0402,0.0434,0.116
501,Latch - Acoustic,spotify:track:5vUNRJsvEOUsz4sbKkJpFr,0.372,0.247,-8.706,0.0273,0.981,0.11
502,La La La,spotify:track:0PPXEgevjLKKso0QVhEFZ4,0.774,0.587,-6.498,0.032,0.0787,0.105
503,Make It To Me,spotify:track:2uCMaUojwuqr8CRGsLoPa6,0.456,0.379,-8.573,0.0685,0.63,0.0983
504,Love Is A Losing Game,spotify:track:0FDabUXsNRn1yS65CzEF2Y,0.24,0.232,-8.934,0.0351,0.948,0.11
505,Nirvana,spotify:track:2QXmZCQwDsXxSgAGEEY5ep,0.501,0.578,-8.108,0.0475,0.528,0.101
506,I'm Not The Only One,spotify:track:4yQbvhT4qMtcmY2FkKVc6Z,0.617,0.518,-7.108,0.0646,0.528,0.0732
507,Lay Me Down,spotify:track:64GRDrL1efgXclrhVCeuA0,0.468,0.19,-11.138,0.0373,0.919,0.107
508,Lost & Found,spotify:track:1oe9xO03mgCcEW19IXOKgO,0.483,0.532,-8.012,0.078,0.652,0.123
509,Juicy Booty (feat. Jhené Aiko & R. Kelly),spotify:track:3yS1KGdl2VA5bMBhqoOVLc,0.756,0.598,-6.285,0.0637,0.0233,0.0914
510,Roses,spotify:track:5bZNIKwZP7qfvliBR1jmBj,0.639,0.651,-5.959,0.213,0.166,0.131
511,Confidence,spotify:track:4MjmMoyqX6PStxyDKZCHRc,0.767,0.464,-8.019,0.0689,0.0297,0.0856
512,Rock Your Body,spotify:track:6ZtipANxGIpRxPvm1DrFsH,0.463,0.499,-7.435,0.338,0.355,0.0796
513,Tempo,spotify:track:0709StHzSeXpdj2zmqF2o2,0.769,0.482,-7.205,0.0502,0.192,0.0903
514,Handle It (feat. DeJ Loaf & Lil Yachty),spotify:track:371JmiuxgqqkGXDTMOlySN,0.735,0.558,-6.343,0.0903,0.0931,0.101
515,Everybody Knows,spotify:track:7GocYWmLTtOebOPmzqy9xZ,0.655,0.629,-6.743,0.0695,0.129,0.173
516,To My Bed,spotify:track:0tziUunf3RxiJiNu3KbumC,0.71,0.497,-8.027,0.138,0.073,0.136
517,Hope You Do,spotify:track:07egAPsYgrxjkEnZxs1ePJ,0.67,0.531,-7.294,0.0629,0.0366,0.132
518,Summer Breeze,spotify:track:0c9DOQSLK0SJiNmmbntRp7,0.594,0.635,-6.019,0.0788,0.0731,0.124
519,No Exit,spotify:track:7gC9qR6hG1yq3Saqf3Ei4N,0.363,0.669,-6.287,0.0663,0.0275,0.0798
520,Hurt The Same,spotify:track:7cSi7K9B4swi7814BG58jE,0.604,0.692,-5.267,0.333,0.0261,0.0515
521,I Love Her,spotify:track:3WRb2hOE3PDgZz4gnKuapL,0.522,0.557,-6.74,0.161,0.0315,0.0884
522,You Like,spotify:track:3iO1Xd5oHLihqylTqGbLbG,0.673,0.48,-8.75,0.182,0.241,0.0799
523,Other Niggas,spotify:track:5dqnBEW4rMmZ7wtDJk3hWS,0.661,0.502,-7.968,0.373,0.207,0.128
524,Paradise,spotify:track:0PnTmhSNdM7xsHMZ67Tumf,0.754,0.552,-6.482,0.0623,0.121,0.0938
525,Covered In You,spotify:track:5cGCtV7SBZrMso2nv3I9JS,0.559,0.447,-6.724,0.0541,0.076,0.15
526,Even,spotify:track:5uAtX8tVwC7h1FMUT7cCrv,0.348,0.604,-8.068,0.152,0.365,0.183
527,On Me,spotify:track:2oFYnJSHPLzZmB3pk0lLFx,0.712,0.84,-3.939,0.181,0.187,0.181
528,Tell Me What To Do,spotify:track:4s87ELWGou2DfGnAYjzdoQ,0.549,0.634,-4.958,0.247,0.0442,0.106
529,Frustrated,spotify:track:3ajytmNAvdanAo3nu2Lz03,0.641,0.633,-5.813,0.0333,0.00285,0.116
530,Bite My Tongue,spotify:track:7fn5QlCuTwAblUgB53FBeL,0.535,0.661,-5.076,0.155,0.051,0.104
531,This Way,spotify:track:4g1yf8b1PQdBsKz5OphVgU,0.72,0.832,-5.079,0.0638,0.0435,0.0665
532,Hangover,spotify:track:5vx5ETsCJwrs4709TrsWa6,0.72,0.608,-7.333,0.0558,0.033,0.0696
533,Only 4 Me (feat. Ty Dolla $ign & Verse Simmonds),spotify:track:3uylZvfRXniBtWTqxdiCG1,0.683,0.684,-4.522,0.0643,0.0691,0.124
534,Grass Ain't Greener,spotify:track:7k802XMtsF57i4WS2M2MGg,0.651,0.601,-5.097,0.0497,0.39,0.0882
535,Culture (feat. DJ Khaled),spotify:track:4oLuMvGQ4WJfU2s4OM6nfE,0.825,0.7,-5.098,0.243,0.0379,0.139
536,T-Shirt,spotify:track:7KOlJ92bu51cltsD9KU5I7,0.865,0.687,-3.744,0.217,0.242,0.158
537,Call Casting,spotify:track:0jOfl1nZf6sVBTG08Q4brn,0.852,0.727,-4.851,0.267,0.0962,0.154
538,Bad and Boujee (feat. Lil Uzi Vert),spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.927,0.665,-5.313,0.244,0.061,0.123
539,Get Right Witcha,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,0.95,0.743,-5.861,0.238,0.0646,0.103
540,Slippery (feat. Gucci Mane),spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,0.92,0.674,-5.662,0.264,0.307,0.104
541,Big On Big,spotify:track:3BoPOp7YNORLqMUjE5XAh9,0.723,0.768,-5.469,0.0587,0.145,0.172
542,What The Price,spotify:track:7sO0dVFCfixpLshm4daMH3,0.786,0.625,-4.194,0.0542,0.293,0.15
543,Brown Paper Bag,spotify:track:5wihevBA7MO9PNYyWyTfkh,0.907,0.489,-5.79,0.158,0.0477,0.115
544,Deadz (feat. 2 Chainz),spotify:track:4AlrLQ2RMxOwz1gTTkb4vQ,0.862,0.785,-3.571,0.232,0.162,0.128
545,All Ass,spotify:track:5QxqypupYWHrY8IkGCSObQ,0.836,0.758,-5.217,0.191,0.00625,0.207
546,Kelly Price (feat. Travis Scott),spotify:track:204U3zjm9kkzX25Pr4Rdld,0.745,0.685,-5.7,0.0313,0.53,0.176
547,Out Yo Way,spotify:track:4Dbn05LNVX5giGbgbz5fdQ,0.562,0.758,-4.592,0.188,0.202,0.352
548,Consideration,spotify:track:0WgBb7XgdtbUW0GlYel9mH,0.883,0.584,-2.102,0.0465,0.0392,0.0869
549,Kiss It Better,spotify:track:7bmqcI1HQwx1PWwYyZO0lg,0.619,0.806,-4.8,0.0483,0.272,0.0671
550,Work,spotify:track:32lmL4vQAAotg6MrJnhlQZ,0.725,0.534,-6.238,0.0946,0.0752,0.0919
551,Desperado,spotify:track:6KFaHC9G178beAp7P0Vi5S,0.685,0.61,-5.221,0.0439,0.323,0.102
552,Woo,spotify:track:2OvftP4F7VMMTdfyUx883s,0.42,0.466,-5.298,0.0326,0.0546,0.298
553,Needed Me,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,-8.091,0.244,0.11,0.0825
554,"Yeah, I Said It",spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,0.509,0.38,-7.479,0.158,0.547,0.36
555,Same Ol’ Mistakes,spotify:track:046irIGshCqu24AjmEWZtr,0.44,0.803,-5.415,0.0443,0.199,0.0591
556,Never Ending,spotify:track:6TTtJwtPEAI7yPHKR3XEKE,0.53,0.391,-9.096,0.0286,0.751,0.187
557,Love On The Brain,spotify:track:2aksifNn5ph8igDOkPBA02,0.509,0.637,-4.83,0.0471,0.0717,0.0789
558,Higher,spotify:track:1XrrzhGLErbkiwH5v3xww9,0.292,0.567,-4.191,0.0416,0.112,0.119
559,Close To You,spotify:track:4gFxywaJejXWxo0NjlWzgg,0.494,0.17,-11.368,0.0337,0.895,0.139
560,Young Girls,spotify:track:3G5iN5QBqMeXx3uZPy8tgB,0.561,0.749,-4.951,0.032,0.461,0.205
561,Locked out of Heaven,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,-4.165,0.0431,0.049,0.309
562,Gorilla,spotify:track:2ih2U8ttFzCjnQ5njF3SrR,0.717,0.544,-6.598,0.0371,0.445,0.0973
563,Treasure,spotify:track:55h7vJchibLdUkxdlX3fK7,0.874,0.692,-5.28,0.0431,0.0412,0.324
564,Moonshine,spotify:track:30raivfq7rSt5nKltiHfzG,0.705,0.784,-4.351,0.0279,0.211,0.0813
565,When I Was Your Man,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,-8.648,0.0434,0.932,0.088
566,Natalie,spotify:track:0inMKhbKWOTDA9UBUAKoU6,0.76,0.733,-6.704,0.0504,0.15,0.0647
567,Show Me,spotify:track:2tCPIp83mRXvVTytTAf1W4,0.743,0.706,-5.728,0.0535,0.0461,0.204
568,Money Make Her Smile,spotify:track:6FPQabaldvKE5cjqRfY9Os,0.754,0.677,-6.555,0.0709,0.0943,0.153
569,If I Knew,spotify:track:7lXOqE38eCr979gp27O5wr,0.522,0.413,-5.86,0.0316,0.722,0.0854
570,Just the Way You Are,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.637,0.843,-5.413,0.0432,0.0151,0.0876
571,Our First Time,spotify:track:5BmKRyAjCnvkko7Ms00YtA,0.705,0.451,-8.221,0.0429,0.381,0.276
572,Runaway Baby,spotify:track:5MMLS3xm12D7N26xlfFApr,0.656,0.767,-3.038,0.0396,0.25,0.114
573,The Lazy Song,spotify:track:1ExfPZEiahqhLyajhybFeS,0.738,0.804,-3.851,0.0621,0.332,0.279
574,Marry You,spotify:track:22PMfvdz35fFKYnJyMn077,0.62,0.832,-4.848,0.036,0.332,0.104
575,Talking to the Moon,spotify:track:161DnLWsx1i3u1JT05lzqU,0.523,0.606,-4.754,0.0301,0.512,0.106
576,Liquor Store Blues (feat. Damian Marley),spotify:track:4KykoaJQ5UxjCpp3lYkvTE,0.691,0.824,-3.925,0.0731,0.11,0.353
577,Count on Me,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,0.577,0.397,-5.98,0.028,0.84,0.0772
578,24K Magic,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.818,0.803,-4.282,0.0797,0.034,0.153
579,Chunky,spotify:track:0mBKv9DkYfQHjdMcw2jdyI,0.571,0.539,-4.446,0.116,0.0208,0.125
580,Versace on the Floor,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,0.578,0.574,-6.209,0.0454,0.196,0.083
581,Straight up & Down,spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,0.552,0.733,-6.898,0.0933,0.0209,0.0858
582,Calling All My Lovelies,spotify:track:6ObpR8ek44tvWefQRcSo8K,0.662,0.705,-6.56,0.0399,0.0392,0.105
583,Finesse,spotify:track:5XMkENs3GfeRza8MfVAhjK,0.741,0.798,-5.342,0.0718,0.00781,0.0232
584,Too Good to Say Goodbye,spotify:track:0B0tYbVp7pDQAqKDhgMeaL,0.587,0.63,-6.054,0.0311,0.0389,0.35
585,Dark Sky (Skyscrapers),spotify:track:6ltwanTt7xjvZ3rPayPppS,0.694,0.748,-6.102,0.265,0.515,0.251
586,Blessings,spotify:track:1bzM1cd6oqFozdr4wK6HdR,0.79,0.621,-7.634,0.275,0.333,0.122
587,All Your Fault,spotify:track:30CZcZ0NpTXjVJJa5X5nwf,0.815,0.738,-4.395,0.214,0.308,0.275
588,I Don't Fuck With You,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,0.824,0.733,-5.474,0.0613,0.0362,0.325
589,Play No Games,spotify:track:3rsOs39rDAYxIOrDTHAgR9,0.755,0.701,-3.586,0.0455,0.085,0.452
590,Paradise - Extended,spotify:track:1o8jNa1Rsgh0iI9KQKRDHN,0.801,0.64,-5.508,0.278,0.0422,0.111
591,"Win Some, Lose Some",spotify:track:35wGuOS7f10WZ3yfmbAzjD,0.585,0.811,-5.978,0.494,0.238,0.292
592,Stay Down,spotify:track:2g2cBOrUa5n9ee1RtOISVT,0.716,0.847,-4.551,0.404,0.23,0.0914
593,Deep,spotify:track:0WYH592ttkhg3wch4a4Xvk,0.833,0.501,-7.563,0.181,0.369,0.145
594,One Man Can Change The World,spotify:track:731Pa6Gt7GAdADATMSEL0N,0.67,0.58,-6.586,0.144,0.777,0.11
595,Outro,spotify:track:3JaQQnAGa5pIqhqSiA7r2f,0.64,0.893,-2.854,0.281,0.404,0.315
596,Bigger Than Me,spotify:track:6zpXc7WJ3TqYWb02B6sKyF,0.366,0.639,-7.98,0.101,0.269,0.29
597,Sacrifices,spotify:track:1r0faljjM2b876iNoaDUh5,0.779,0.56,-7.564,0.253,0.258,0.241
598,Inspire Me,spotify:track:7M62jxrvr7UJdo6DchAFf3,0.713,0.664,-7.245,0.264,0.336,0.231
599,Sunday Morning Jetpack,spotify:track:5VlstKgCJPHDIMCQO4jHcQ,0.591,0.756,-8.026,0.143,0.708,0.332
600,Voices In My Head/Stick To The Plan,spotify:track:2pzuU8vLaG8W1P31X65ZP9,0.472,0.541,-8.513,0.231,0.141,0.477
601,Halfway Off The Balcony,spotify:track:4atJ40xfasjdM9ZF3p07BV,0.525,0.804,-6.453,0.25,0.329,0.228
602,Owe Me,spotify:track:1u0MOgWF1bbylVxpJG2ZjB,0.62,0.609,-8.831,0.145,0.44,0.115
603,Same Time Pt. 1,spotify:track:7yoe9vbbzakNAXwb1UaWLS,0.63,0.488,-6.652,0.254,0.708,0.276
604,Light,spotify:track:0URaKGzNTtzKRtsJN1RkA9,0.505,0.611,-5.976,0.0648,0.826,0.108
605,No Favors,spotify:track:1MksGqIztTT6M9R1ErKVs8,0.482,0.781,-5.334,0.411,0.629,0.413
606,Moves,spotify:track:0Fv5N0cHBsl4bzCbollCAS,0.812,0.522,-5.287,0.257,0.0433,0.154
607,That Far,spotify:track:1BjiBbVzBMREvXiT6X5tHi,0.746,0.607,-4.71,0.187,0.239,0.0929
608,White Iverson,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,-7.678,0.0352,0.233,0.0816
609,Go Flex,spotify:track:5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,-8.185,0.0832,0.228,0.0757
610,I Fall Apart,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,-5.408,0.0382,0.0689,0.196
611,Congratulations,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,-4.183,0.0363,0.215,0.253
612,rockstar,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.58,0.531,-6.631,0.0776,0.128,0.143
613,Drowning Shadows,spotify:track:7tbN161CWWZHIVQncR6stX,0.289,0.34,-8.049,0.0324,0.903,0.0943
614,Jealous,spotify:track:4L2K7JKseFCBoHMZEAszW0,0.435,0.155,-8.948,0.046,0.873,0.107
615,Beneath Your Beautiful (feat. Emeli Sandé),spotify:track:0yLErGSgYHy1gbaLrjNhTa,0.558,0.522,-5.857,0.036,0.228,0.104
616,Say It,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,0.546,0.529,-10.511,0.0583,0.0862,0.124
617,All The Girls,spotify:track:7hMqz88kcK2Tx6wBka9INF,0.505,0.582,-7.844,0.146,0.0187,0.0659
618,Loners Blvd,spotify:track:0wBXjRwdaDMHCkAT28rxYn,0.619,0.494,-10.488,0.0777,0.615,0.325
619,Question Is,spotify:track:5bhAv8JVLW77s3VjxGt4Q6,0.637,0.579,-7.991,0.157,0.64,0.237
620,Dirty Money,spotify:track:1dkojuNgGivN9VYdMFAUdo,0.605,0.449,-11.349,0.211,0.392,0.141
621,High,spotify:track:1fKZAXX1bwSnSj1BnnLrQN,0.352,0.452,-11.078,0.232,0.589,0.245
622,Cold Hard Love,spotify:track:33Ls5EgM1WFzomY1gbMsqU,0.474,0.653,-8.846,0.124,0.264,0.0951
623,To D.R.E.A.M.,spotify:track:6w2VaBGWcColW05nZROWvS,0.48,0.523,-8.304,0.105,0.00979,0.143
624,Flex,spotify:track:1z64Qkx4ff9QUuOqG85eue,0.466,0.519,-10.645,0.4,0.137,0.113
625,Guns And Roses,spotify:track:0O0JgOEZklUxBH6kfboYha,0.477,0.403,-11.137,0.13,0.274,0.178
626,Sonic Boom,spotify:track:5Z4mLHUiNoc23UktrfthED,0.409,0.437,-10.134,0.0339,0.558,0.0799
627,You Love It,spotify:track:6QRkUg9vc47tCfL93fIqP3,0.559,0.572,-10.391,0.052,0.628,0.15
628,Gwan Big up Urself,spotify:track:2A1RPZzGu3qxFL6PiFtyPw,0.674,0.527,-7.397,0.0388,0.0714,0.0756
629,How I Feel,spotify:track:07Qonra5xGHyjndj0gtOHy,0.8,0.466,-8.912,0.0717,0.296,0.113
630,Down Girl,spotify:track:4PZ4xyWBCCJqAeWI8uSLca,0.797,0.507,-9.214,0.0694,0.308,0.108
631,Switch,spotify:track:67zWMvH8icUFzOWecnM0QV,0.671,0.406,-8.863,0.0766,0.321,0.11
632,Got Me,spotify:track:4wXvqEHxo3HwLs6mcqU4bb,0.692,0.685,-4.937,0.0466,0.445,0.165
633,Why,spotify:track:4XnajLeZt02RnYg4k8kXpm,0.577,0.468,-6.115,0.0822,0.345,0.1
634,Menace,spotify:track:4cgWdfBPK7C3KYNeCtl11j,0.73,0.398,-9.516,0.0509,0.0784,0.0875
635,She Knows About Me,spotify:track:2bxG0N7YsdkIBfuLsE0J8i,0.445,0.541,-7.407,0.0816,0.751,0.199
636,Magic,spotify:track:3yfBq40ZhwQWs9xcdQMcmY,0.675,0.664,-7.732,0.0482,0.277,0.0985
637,Four Seasons,spotify:track:1zZA8kT0U3pADcJ3GIhdEQ,0.731,0.42,-10.822,0.0524,0.266,0.114
638,Chilli Peppers (feat. Majid Jordan),spotify:track:6z832PPPyMHmahjAihz9lU,0.65,0.684,-5.933,0.176,0.379,0.113
639,Involved,spotify:track:2lRrlJxloNH5XYax6kaW3j,0.693,0.49,-8.326,0.182,0.202,0.143
