,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
2610,Ctrl Alt Del,spotify:track:5OgnmU2JDGn28V55WY4yFq,0.642,0.237,-11.96,0.335,0.778,0.11
2611,Crazy Love,spotify:track:5gZ8xt6t39HEKsHMgZQ3md,0.652,0.178,-8.627,0.0853,0.894,0.143
2612,4 Seasons,spotify:track:3AbV3JF0bJAZXeHEJZfpke,0.505,0.458,-7.87,0.0392,0.217,0.116
2613,K.,spotify:track:36Zs84njjWZD3TGYE77WPC,0.454,0.404,-10.26,0.027,0.146,0.141
2614,Something New,spotify:track:4d2iGFWFAMt6AE7SQ7Psxh,0.904,0.434,-7.807,0.0638,0.0276,0.0816
2615,All I Do,spotify:track:50aqcJ4eeth6yKNg4pAP1D,0.718,0.64,-8.878,0.0591,0.00368,0.334
2616,Superlove (feat. Oh Wonder),spotify:track:6tv43DiBgTHgC0dtID2MXW,0.578,0.491,-8.544,0.21,0.203,0.182
2617,Wow,spotify:track:1rEkUEBFYEtqDLYaTuElsx,0.627,0.643,-6.086,0.0336,0.0135,0.111
2618,Loser,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.654,0.611,-10.45,0.119,0.0337,0.405
2619,I Revel in You,spotify:track:2e4bpRLZAQm572Oej0Uhzl,0.762,0.336,-13.009,0.0699,0.83,0.109
2620,Sway,spotify:track:0XbKGn5HyewE94iODzPmLW,0.755,0.694,-5.361,0.0424,0.205,0.274
2621,Wild Enough,spotify:track:6oynBOei3VDaRYmBghTCOO,0.501,0.229,-8.081,0.0728,0.891,0.148
2622,Holy,spotify:track:7FVGIPgLMDChTffvG2LuHV,0.614,0.585,-9.483,0.164,0.134,0.0948
2623,Inhale,spotify:track:2ahZ2CL8ygJ9dEele0eM5E,0.74,0.817,-4.35,0.0642,0.0224,0.0643
2624,Dancing On The Moon,spotify:track:00EiT4CwexJlllvYeOdCNr,0.754,0.746,-7.261,0.0604,0.165,0.16
2625,The Wave,spotify:track:33mubZ3Wh1QEpoVSagdzEu,0.748,0.406,-7.462,0.0343,0.211,0.042
2626,Real Ting - Remix,spotify:track:6HD2HF8wKUzMwEKbXDme4c,0.479,0.832,-7.902,0.46,0.00932,0.111
2627,Knees,spotify:track:7IOxauZfx5l18mYfX0GZm6,0.777,0.577,-6.872,0.0357,0.0781,0.0869
2628,Colder Throats,spotify:track:26qphY89fQnPwm9wcEoInF,0.304,0.0782,-17.288,0.0558,0.951,0.154
2629,What's a Girl to Do,spotify:track:52wqQ0URhqq4d15tHgKGQd,0.808,0.521,-9.381,0.168,0.123,0.336
2630,8TEEN,spotify:track:5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,-5.802,0.0366,0.225,0.0576
2631,Plans (feat. Brandyn Burnette),spotify:track:6XLUlVeCNo4T7Gvkmy6NmC,0.594,0.703,-5.305,0.0671,0.191,0.129
2632,Taste (feat. Offset),spotify:track:5IaHrVsrferBYDm0bDyABy,0.884,0.559,-7.442,0.12,0.0236,0.101
2633,Easy,spotify:track:58dSdjfEYNSxte1aNVxuNf,0.722,0.282,-7.484,0.106,0.373,0.147
2634,Feel It All Around,spotify:track:79H5IKTwXdAbqypigoP832,0.34,0.737,-4.681,0.0582,0.000105,0.0699
2635,Livin' It Up,spotify:track:52gqeRlrBE7hqMlRxEsi6y,0.874,0.768,-4.086,0.311,0.0554,0.041
2636,Jackie Chan,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,-2.867,0.045,0.374,0.0586
2637,I Lived It,spotify:track:5slddJ629YcePvqD6Uyk8r,0.557,0.571,-8.106,0.0281,0.476,0.101
2638,Life Changes,spotify:track:7ttUozqP4CiEWFcsg1UxuF,0.688,0.849,-4.381,0.0551,0.106,0.0439
2639,Easy,spotify:track:6J6FXmYrMxg93mBxkugUlI,0.602,0.304,-9.948,0.0736,0.345,0.0969
2640,My My My!,spotify:track:71T7xF5wLbDRg76jxAwDqA,0.701,0.458,-7.749,0.0836,0.00407,0.045
2641,Seven,spotify:track:465hVdgg75kPgRdpJfEFFT,0.641,0.531,-7.243,0.157,0.0492,0.118
2642,Liquor Locker,spotify:track:5YbrqNUUleF39Ai3b3ruQy,0.497,0.433,-7.126,0.235,0.0534,0.0545
2643,Spice Girl,spotify:track:4HW5kSQ8M2IQWZhSxERvla,0.693,0.46,-7.912,0.226,0.392,0.157
2644,Run Away With Me,spotify:track:7xGfFoTpQ2E7fRF5lN10tr,0.564,0.719,-5.505,0.0475,0.0126,0.0536
2645,The Greatest,spotify:track:3XIIOCu6B8PuGq5j61asEM,0.666,0.723,-6.164,0.268,0.0109,0.0507
2646,Rinse & Repeat,spotify:track:5GGqtZRxGpMre6RQO5LQqC,0.789,0.736,-6.534,0.0587,0.0343,0.16
2647,my boy,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,0.692,0.394,-8.745,0.207,0.472,0.117
2648,Fading,spotify:track:2fKEunM0KZVpVLwlvmVlDZ,0.662,0.482,-9.786,0.0464,0.515,0.119
2649,Tequilawine,spotify:track:7hCr1IIEbIZGG3fR7Gaptc,0.502,0.58,-7.507,0.451,0.479,0.0815
2650,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,0.778,0.422,-10.114,0.0482,0.921,0.0958
2651,Pineapple Skies,spotify:track:19EnyPZhNPbRoCxAuv5pKD,0.654,0.587,-6.331,0.0439,0.026,0.589
2652,Herside Story,spotify:track:564oa00vY05d1uYnTEAAmE,0.885,0.595,-5.487,0.286,0.656,0.105
2653,Father Stretch My Hands Pt. 1,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.724,0.573,-4.113,0.0549,0.118,0.538
2654,BOOGIE,spotify:track:3NuN59jpH3B5cNa2M4r7XG,0.604,0.933,-3.034,0.214,0.0137,0.37
2655,Banana Clip,spotify:track:6xagjcywpcyNFghafZPQJv,0.638,0.708,-5.342,0.0754,0.0973,0.177
2656,Stronger,spotify:track:6C7RJEIUDqKkJRZVWdkfkH,0.625,0.726,-7.731,0.155,0.00728,0.318
2657,It's A Vibe,spotify:track:6H0AwSQ20mo62jGlPGB8S6,0.822,0.502,-7.38,0.148,0.0312,0.114
2658,Waves,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.557,0.586,-4.57,0.0382,0.0528,0.339
2659,Violent Crimes,spotify:track:2VYb3Fb5iK5Y8HGZ8oEEkp,0.665,0.417,-6.731,0.524,0.374,0.186
2660,I Thought About Killing You,spotify:track:6EuE9M1viu9gkdFSafia9o,0.742,0.407,-6.938,0.426,0.822,0.0541
2661,Feel It All Around,spotify:track:6IE47jpPeatF2Iay7GZtEc,0.362,0.752,-4.589,0.0547,0.000163,0.0678
2662,Harvest Moon,spotify:track:35U4PXL3W3XIkAjEUdhr36,0.782,0.622,-5.832,0.0411,0.288,0.58
2663,Tieduprightnow,spotify:track:66tkDkPsznE5zIHNt4QkXB,0.863,0.533,-7.986,0.0484,0.291,0.0794
2664,Pink + White,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.544,0.552,-7.45,0.0991,0.67,0.415
2665,Better,spotify:track:7iCbeEbIEFbCP559GvoyYL,0.555,0.697,-5.488,0.0263,0.115,0.0963
2666,Shooting Stars,spotify:track:0UeYCHOETPfai02uskjJ3x,0.636,0.72,-6.195,0.0432,0.0893,0.0868
2667,sublime,spotify:track:59XAeiydEhfKapGu79U2lX,0.815,0.551,-6.567,0.0538,0.756,0.176
2668,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",spotify:track:2S5LNtRVRPbXk01yRQ14sZ,0.854,0.766,-4.697,0.141,0.0242,0.0793
2669,Cooks,spotify:track:2T64m94VBrsEISkAYq6Cnq,0.363,0.579,-10.533,0.0986,0.446,0.264
2670,FACE,spotify:track:5bknBRjKJZ643DAN2w8Yoy,0.945,0.702,-5.016,0.12,0.591,0.0788
2671,Flashing Lights,spotify:track:0ua0Go4NN4Td7l0Zre6Ce3,0.634,0.649,-7.505,0.0486,0.0315,0.482
2672,This Must Be The Place,spotify:track:6PuoZT4kgw5DrUEdnQ6e01,0.886,0.371,-10.542,0.0465,0.349,0.0985
2673,Lucy,spotify:track:0nXyCNdS6fkZNP11DwGq1i,0.649,0.535,-12.017,0.224,0.385,0.12
2674,Most Girls,spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ,0.755,0.57,-7.132,0.0888,0.0416,0.0891
2675,Legend,spotify:track:0HXhk04CE4fE2Xr387TET3,0.807,0.597,-4.813,0.0489,0.0722,0.119
2676,I Miss You (feat. Julia Michaels),spotify:track:2xmrfQpmS2iJExTlklLoAL,0.638,0.658,-6.318,0.0456,0.245,0.0919
2677,Memories (feat. Kid Cudi),spotify:track:5xYC48nOppVemY6U5GRGTb,0.546,0.916,-3.931,0.255,0.00147,0.251
2678,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",spotify:track:5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,0.175,0.132,0.114,0.415
2679,Winnebago (feat. Quinn XCII & Daniel Wilson),spotify:track:2FVm4ADgYRIQWlpYKDPdl9,0.654,0.886,-2.808,0.0417,0.106,0.161
2680,Me & You ◑,spotify:track:2mDeWOqdFJLV2zsrTCPG0T,0.769,0.546,-8.27,0.0387,0.645,0.0948
2681,Big Girls Don't Cry (Personal),spotify:track:2ZpOQ2MJxce0xf1eKhobMR,0.697,0.645,-4.27,0.0359,0.173,0.0892
2682,Bad Day,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,-4.013,0.0309,0.448,0.151
2683,Morning,spotify:track:54Yappwod1fELR5zb2gDBn,0.462,0.438,-8.227,0.0953,0.563,0.181
2684,Empty,spotify:track:6gSw5vz7dcafda23VqMrnl,0.59,0.498,-6.845,0.0827,0.162,0.0947
2685,Plug Walk,spotify:track:6mAz8D1TmlTuef90dbNIiZ,0.876,0.519,-6.531,0.143,0.202,0.108
2686,Renegade,spotify:track:6a63btMaQk1w0zDyFO92s2,0.428,0.963,-4.564,0.26,0.00404,0.32
2687,Oblivion,spotify:track:0a5k0FJqeeLoR7Vgz3S4pT,0.472,0.506,-8.828,0.0345,0.139,0.0983
2688,Worst Love,spotify:track:7cAdbII7IPcq2xjK64WneI,0.478,0.527,-9.391,0.0827,0.184,0.576
2689,Be Mine,spotify:track:2KklXplRtxMsBYo474Es0w,0.779,0.666,-7.361,0.0482,0.194,0.0576
2690,Crawl Outta Love,spotify:track:0q7oMII7kWTj1ZSX6GT6LU,0.376,0.723,-2.951,0.046,0.178,0.0815
2691,This Is America,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.854,0.463,-6.159,0.137,0.117,0.354
2692,Jika,spotify:track:7Kxl9klmNx84PyTFL7hko1,0.87,0.597,-9.934,0.0783,0.0153,0.0629
2693,Drank & Drugs,spotify:track:4rHIGjDTXXL9Eudf3YF036,0.923,0.742,-5.047,0.0495,0.0494,0.0829
2694,Get You (feat. Kali Uchis),spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,-8.533,0.0321,0.422,0.0749
2695,Run,spotify:track:5eDkbP1svNRDwjUGsvepBL,0.724,0.748,-7.456,0.0397,0.0329,0.11
2696,Myself (feat. DRAM),spotify:track:54zWDuLGBJZ7AkEOxQSCPe,0.787,0.778,-4.975,0.0758,0.204,0.0963
2697,Famous,spotify:track:2HGymMoOdB4ZYv0AAqYmgF,0.534,0.815,-2.815,0.0278,0.708,0.111
2698,Dreaming,spotify:track:3nxrcGBDCScOyn6YokBHIr,0.564,0.902,-3.592,0.0527,0.00497,0.0752
2699,Flip for It,spotify:track:4NaDe1EJuGR37tyotFXcMV,0.644,0.872,-4.935,0.0429,0.0113,0.0878
2700,Run Run,spotify:track:3AykwqBMnpKvNwT9iMcJXj,0.737,0.781,-7.52,0.0509,0.15,0.121
2701,Body Count,spotify:track:0jjHmmFPqKM6nI8EIAxgYB,0.873,0.431,-5.739,0.148,0.513,0.1
2702,Joshua,spotify:track:61JN05stE1xbNk9cCPJCoS,0.638,0.433,-8.093,0.0483,0.867,0.101
2703,Alright,spotify:track:5ccaxY9m4VhgHyW7eXPyTM,0.713,0.783,-5.375,0.149,0.00919,0.0786
2704,Hunger,spotify:track:6HJcuxVgYjxcYDnPG0ystc,0.729,0.675,-5.62,0.0415,0.53,0.0985
2705,I Love It (feat. Charli XCX),spotify:track:0XM1El70z3Iz1pzyMchDXu,0.731,0.886,-3.228,0.027,0.0281,0.226
2706,Paranoid,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,0.625,0.536,-5.428,0.0776,0.038,0.167
2707,Spoil My Night (feat. Swae Lee),spotify:track:5VuxWXbt7XENQCtE9TzpTv,0.672,0.717,-2.714,0.034,0.341,0.106
2708,Rich & Sad,spotify:track:2VdT56BGpdqNHUgOe1j5vc,0.599,0.571,-4.998,0.0665,0.198,0.0969
2709,Zack And Codeine,spotify:track:5lZZmityu9TAjNvSY6GLhR,0.738,0.824,-5.165,0.0437,0.15,0.132
2710,rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,0.585,0.52,-6.136,0.0712,0.124,0.131
2711,Over Now,spotify:track:09IOPhEh1OMe0HD9b36FJk,0.569,0.777,-4.041,0.0834,0.139,0.132
2712,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,-5.804,0.04,0.331,0.135
2713,Ball For Me (feat. Nicki Minaj),spotify:track:6IaieqiCVvsNvEt6Y7yOFa,0.797,0.55,-4.166,0.24,0.513,0.0786
2714,Stay,spotify:track:4H7WNRErSbONkM06blBoGc,0.507,0.48,-5.418,0.0266,0.449,0.147
2715,Blame It On Me,spotify:track:1ZemPoaj7LBj1RAQrb89EC,0.652,0.591,-7.274,0.0418,0.145,0.164
2716,Same Bitches (feat. G-Eazy & YG),spotify:track:688QpQAwqsLdBR6lr13wK1,0.731,0.774,-5.273,0.0555,0.434,0.114
2717,Jonestown (Interlude),spotify:track:0R6Jlsq25eZB3Wftpxi3oF,0.38,0.454,-10.271,0.0362,0.755,0.263
2718,92 Explorer,spotify:track:1D2L6MefbXon28PzIk9I3r,0.798,0.733,-4.811,0.0476,0.265,0.114
2719,Candy Paint,spotify:track:32lItqlMi4LBhb4k0BaSaC,0.664,0.667,-5.941,0.154,0.64,0.0753
2720,Sugar Wraith,spotify:track:0MrRAUcB8AZiB9ue2VOBYe,0.606,0.775,-4.269,0.0671,0.262,0.1
2721,Autobahn - 2009 Remaster,spotify:track:31uidLEHAcF8Cw1cX1VCS8,0.333,0.497,-15.606,0.0366,0.105,0.129
2722,OTW,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,0.652,0.678,-6.183,0.0541,0.183,0.106
2723,Focus,spotify:track:3tZs3nVjySLbL320lP4mvs,0.415,0.313,-12.945,0.0561,0.255,0.117
2724,Bedford Falls,spotify:track:0pmHBrhcPIosPihYzGvXRQ,0.418,0.419,-8.706,0.0592,0.949,0.307
2725,Guru,spotify:track:7ygO2E3yfwZVYbzaPdGzed,0.76,0.701,-6.393,0.042,0.232,0.07
2726,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,spotify:track:5NERbS7923kF471NLKDZkB,0.403,0.764,-8.554,0.0451,0.0221,0.245
2727,Candle In The Wind - Remastered 2014,spotify:track:1L9fzw2pXprOqtemTwtxXF,0.602,0.536,-9.74,0.0288,0.183,0.0802
2728,Bennie And The Jets - Remastered 2014,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,0.665,0.673,-7.95,0.0493,0.259,0.497
2729,Goodbye Yellow Brick Road - Remastered 2014,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,0.559,0.473,-7.712,0.0279,0.446,0.154
2730,This Song Has No Title - Remastered 2014,spotify:track:4oXPKd1nCTONb2O9NEWjUn,0.422,0.442,-8.228,0.034,0.839,0.0853
2731,Grey Seal - Remastered 2014,spotify:track:6sGjJmzgxvfNqLyp8yd0TH,0.452,0.913,-6.841,0.0487,0.0142,0.0655
2732,I've Seen That Movie Too - Remastered 2014,spotify:track:3kiUD1IZ5icXuyKI1Rwh8j,0.505,0.459,-8.684,0.0281,0.317,0.106
2733,Sweet Painted Lady - Remastered 2014,spotify:track:7sGL3k2M6FiWFP9x83wiLA,0.612,0.382,-11.563,0.03,0.358,0.643
2734,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,spotify:track:6376udcVByOCGHmiJ9kijq,0.495,0.661,-9.645,0.0385,0.402,0.0827
2735,All The Girls Love Alice - Remastered 2014,spotify:track:4gad1qhsqNL63n9OyCDsjL,0.533,0.826,-9.246,0.058,0.0208,0.348
2736,Saturday Night’s Alright (For Fighting) - Remastered 2014,spotify:track:12yHvSYFXI7PGzNecUvIDu,0.513,0.979,-6.362,0.0425,0.0195,0.0906
2737,Roy Rogers - Remastered 2014,spotify:track:6DlqxXju2H2mb0NcwgAFRM,0.531,0.453,-9.117,0.027,0.239,0.231
2738,Us,spotify:track:1aDyeu6FGxYwTpoAW4It6g,0.534,0.466,-4.14,0.0383,0.205,0.108
2739,no tears left to cry,spotify:track:5SxkdsY1ufZzoq9iXceLw9,0.703,0.696,-5.482,0.0529,0.0375,0.274
2740,Nevermind,spotify:track:63SevszngYpZOwf63o61K4,0.6,0.688,-8.339,0.201,0.159,0.409
2741,Chun-Li,spotify:track:2gTYVoQCUh0QNUaFix01ld,0.643,0.766,-4.788,0.384,0.307,0.107
2742,In The Morning,spotify:track:5z0u74IwEWVfWsf6PM1aCY,0.791,0.916,-4.364,0.0676,0.0316,0.0318
2743,Disco Yes,spotify:track:61Ivix5DTnDPVjp1dgLyov,0.927,0.551,-6.624,0.0921,0.42,0.298
2744,South of the River,spotify:track:5w3yxRRxy5pvZdUvBJF6ve,0.845,0.57,-8.441,0.0802,0.0957,0.0813
2745,Break You Down,spotify:track:4fpse93GTPXn4dJ3atB89I,0.71,0.513,-10.449,0.0449,0.156,0.281
2746,My Town,spotify:track:1WCB6YXOU4za1H1Gum7V33,0.543,0.34,-8.133,0.0299,0.23,0.0887
2747,Dark Fantasy,spotify:track:7yNK27ZTpHew0c55VvIJgm,0.599,0.587,-5.919,0.0423,0.274,0.167
2748,Gorgeous,spotify:track:23SZWX2IaDnxmhFsSLvkG2,0.598,0.713,-3.625,0.0326,0.0207,0.431
2749,POWER,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,-4.747,0.113,0.0161,0.744
2750,All Of The Lights (Interlude),spotify:track:4D6TpthzUVNTjWQqfBW5Kb,0.296,0.0792,-16.569,0.0389,0.902,0.128
2751,All Of The Lights,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.531,0.803,-3.284,0.0717,0.0796,0.176
2752,Monster,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,0.628,0.692,-5.64,0.202,0.00244,0.668
2753,So Appalled,spotify:track:6K07Ahf6V7CAQn0ikrOztl,0.64,0.754,-5.873,0.283,0.255,0.63
2754,Devil In A New Dress,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,0.435,0.76,-4.935,0.0721,0.0175,0.158
2755,Runaway,spotify:track:3DK6m7It6Pw857FcQftMds,0.374,0.568,-3.825,0.109,0.219,0.513
2756,Hell Of A Life,spotify:track:3rCNmRonlHN1TXQLcG3dSk,0.449,0.813,-5.478,0.129,0.00142,0.106
2757,Blame Game,spotify:track:4EndPA8b6FDWYp1RgsnLEB,0.419,0.581,-5.964,0.0688,0.306,0.11
2758,Lost In The World,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,0.608,0.746,-5.249,0.184,0.115,0.427
2759,Who Will Survive In America,spotify:track:4e5IPJxSGVWPsaxQzdRseN,0.677,0.842,-6.111,0.36,0.228,0.856
2760,Like I Do,spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,-3.719,0.0377,0.00664,0.37
2761,Streetcar,spotify:track:7Cu2COdH93MnuireuKNiS3,0.41,0.298,-11.796,0.0473,0.721,0.158
2762,I Like Me Better - Recorded at Spotify Studios NYC,spotify:track:2uQNcZYa0SEbfW4cj0d9OS,0.454,0.151,-13.444,0.06,0.777,0.0792
2763,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.816,0.726,-3.998,0.129,0.099,0.372
2764,Monsoon,spotify:track:3QJUvByLFesgWYAgnL8JbA,0.29,0.308,-11.074,0.0442,0.938,0.106
2765,Drip (feat. Migos),spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,0.968,0.589,-7.808,0.255,0.0511,0.0731
2766,Tennessee,spotify:track:1PDOSyRGnlMRRt22mb3UHA,0.738,0.549,-5.647,0.3,0.725,0.108
2767,Back & Forth,spotify:track:3FpsbToUNtrQBRWYdVapKo,0.749,0.699,-7.193,0.0469,0.0694,0.124
2768,Sunny Side of the Street,spotify:track:0xXfuvUPGsmsQ9yJm6AD93,0.661,0.338,-10.896,0.082,0.0349,0.0235
2769,Nice For What,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,0.567,0.913,-6.471,0.0736,0.0934,0.114
2770,Freaky Friday (feat. Chris Brown),spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755,0.599,-5.042,0.224,0.147,0.109
2771,Wake Up Mr. West,spotify:track:62KeM7jbmYvzT5FycdiQeS,0.746,0.306,-9.765,0.93,0.817,0.0657
2772,Heard 'Em Say,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,0.744,0.696,-8.313,0.162,0.0535,0.128
2773,Touch The Sky,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,0.552,0.846,-4.912,0.342,0.0114,0.309
2774,Drive Slow,spotify:track:6vB49BJ70zBpDrrAPwdaB8,0.593,0.593,-8.216,0.289,0.0306,0.229
2775,My Way Home,spotify:track:0TzIHqhAbvYR6qJKrMMFlk,0.593,0.596,-10.488,0.0408,0.33,0.0976
2776,Crack Music,spotify:track:4fRTe59xEeNHT4uyAGsV27,0.726,0.712,-6.288,0.209,0.00975,0.345
2777,Roses,spotify:track:2DHNCWZYmVr1Lv08q5b0kB,0.723,0.465,-6.454,0.0952,0.259,0.108
2778,Bring Me Down,spotify:track:25K9cWrxNv991UYiOzBJqR,0.385,0.691,-6.919,0.0924,0.00592,0.595
2779,Addiction,spotify:track:5VzeI5JM2y9t21JwrWAnkH,0.504,0.756,-8.318,0.185,0.184,0.252
2780,Diamonds From Sierra Leone - Remix,spotify:track:34KUIBsIUiPV7oCIzSdDAU,0.672,0.814,-3.768,0.27,0.258,0.164
2781,We Major,spotify:track:46fk9wjYcPm0sgym2b7EEE,0.234,0.88,-3.66,0.123,0.0107,0.045
2782,Hey Mama,spotify:track:46OFHBw45fNi7QNjSetITR,0.583,0.754,-6.993,0.223,0.0593,0.113
2783,Celebration,spotify:track:7jAxGkXU58FwNMjqoMahn7,0.295,0.776,-4.199,0.213,0.0164,0.118
2784,Gone,spotify:track:5RjbFGeWVsCpw8EcE8OrvZ,0.842,0.668,-6.043,0.26,0.015,0.0699
2785,Diamonds From Sierra Leone - Bonus Track,spotify:track:4R5bSS8yoCl2czeWLr61aO,0.435,0.846,-3.458,0.263,0.148,0.306
2786,Late,spotify:track:1mFHMzbaECWFaPfoePoEYl,0.334,0.843,-5.928,0.173,0.197,0.295
2787,These Days,spotify:track:2ZRBKVRMQ9OK4EeTaMHHSY,0.421,0.119,-17.46,0.0304,0.989,0.101
2788,Dangerously,spotify:track:6GBMbvX7sqyOxT5wWK4hgN,0.696,0.517,-8.379,0.0366,0.364,0.197
2789,Capital Letters,spotify:track:6l0Ky2PycJV1Bz88kFeVGL,0.661,0.814,-5.529,0.0759,0.0337,0.0518
2790,Golden Hour,spotify:track:3uIWDaWmTqJ1RpObtfAWwC,0.487,0.575,-8.551,0.0521,0.0939,0.0854
2791,Golden Hour,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,0.611,0.555,-6.372,0.0274,0.0952,0.11
2792,Middle Of The Night,spotify:track:74vs7PD7iG2GnWUGnb8Yuq,0.588,0.749,-4.323,0.058,0.0037,0.0813
2793,Be Careful,spotify:track:6J3YPOejivwLSjM2dru5Ad,0.818,0.563,-8.096,0.398,0.0253,0.0909
2794,Ain't Easy - THE LAUNCH,spotify:track:2pia5xldH8dTPOzxqn5dvC,0.562,0.597,-5.561,0.201,0.0832,0.119
2795,Dapper (feat. Anderson .Paak),spotify:track:2Nh2cMryoXl7BrZoIeN2Pr,0.753,0.594,-9.486,0.0816,0.0711,0.391
2796,What a Fool Believes,spotify:track:0ZjTS5zoXFR2w9QMRweDhs,0.646,0.623,-8.82,0.0337,0.274,0.086
2797,Body,spotify:track:43V1z6QToNNWNldV4FEG6r,0.752,0.764,-4.399,0.038,0.0476,0.0543
2798,Call Out My Name,spotify:track:4MPTj8lMMvxLwT3EwuXFop,0.449,0.599,-4.892,0.0369,0.211,0.327
2799,Try Me,spotify:track:4rv1ww0dUwFZcDVPqhcOcX,0.466,0.672,-5.777,0.068,0.622,0.147
2800,Wasted Times,spotify:track:72TyiiduRmczEbDIEtKQdR,0.562,0.674,-6.049,0.0851,0.622,0.111
2801,I Was Never There,spotify:track:5rgnyXr2PXFWsAnPFew077,0.324,0.735,-4.054,0.0337,0.135,0.169
2802,Hurt You,spotify:track:13wNEvWmBsWaWVtiLPRIW5,0.484,0.716,-7.193,0.167,0.3,0.112
2803,Privilege,spotify:track:26Fqtv4Aa7kyd1WWGHai6A,0.391,0.595,-7.094,0.0411,0.913,0.145
2804,You & Me,spotify:track:52qH79XktzCUPkN0dlRbUs,0.677,0.642,-8.308,0.195,0.0409,0.189
2805,Rewrite The Stars,spotify:track:65fpYBrI8o2cfrwf2US4gq,0.684,0.619,-7.005,0.0386,0.0716,0.122
2806,This Is Me,spotify:track:45aBsnKRWUzhwbcqOJLwfe,0.284,0.704,-7.276,0.186,0.00583,0.0424
2807,God's Plan,spotify:track:2XW4DbS6NddZxRPm5rMCeY,0.758,0.448,-9.441,0.103,0.0309,0.558
2808,Loving Is Easy,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,0.756,0.609,-7.927,0.0544,0.217,0.096
2809,Broccoli (feat. Lil Yachty),spotify:track:4a87wpeqAcOv03pYihEzku,0.886,0.525,-7.39,0.131,0.236,0.057
2810,SWEET,spotify:track:2DgMxFMUQRPthW4ROhjen1,0.718,0.628,-6.007,0.223,0.543,0.116
2811,Takes Some Time,spotify:track:5akrX5iB8SBZOcxtFnFNEG,0.631,0.548,-8.672,0.0236,0.399,0.0742
2812,YOU'RE THE ONE (feat. Syd),spotify:track:2kYf8lZWXI4Ajd7ZhVhKhu,0.822,0.385,-9.714,0.339,0.0299,0.107
2813,Psycho (feat. Ty Dolla $ign),spotify:track:65NwOZqoXny4JxqAPlfxRF,0.74,0.558,-8.115,0.102,0.566,0.112
2814,Bad Vibe,spotify:track:2aeKv96tpmi1T3ctpAZBqB,0.804,0.697,-4.42,0.0468,0.18,0.0961
2815,The Middle,spotify:track:2ARqIya5NAuvFVHSN3bL0m,0.748,0.652,-3.02,0.058,0.208,0.128
2816,Boston,spotify:track:2mxzc5jMl7oxIXz9Einq54,0.556,0.448,-10.921,0.0387,0.191,0.383
2817,Gone,spotify:track:5oNVCJycml06e0aTgYzcYP,0.692,0.781,-5.846,0.0507,0.0338,0.0818
2818,Moments Passed,spotify:track:3H4SQPQVJ4birjwbMMuYlY,0.379,0.732,-6.898,0.0659,0.0583,0.143
2819,Make Me Feel,spotify:track:3me6ZWQQ6sSD2pCJAxjCHs,0.856,0.407,-7.456,0.238,0.138,0.32
2820,Underdog,spotify:track:6rjTUYhDnwmMMk1Vbur67C,0.526,0.603,-6.839,0.187,0.305,0.121
2821,How Long - Jerry Folk Remix,spotify:track:1tzY9nbWjQuFxu27rErzOf,0.817,0.581,-6.95,0.324,0.255,0.1
