,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
1154,Wasted Love Freestyle,spotify:track:1zsxlqBfktCpTXK9CjUpyW,0.484,0.244,-12.716,0.0543,0.879,0.104
1155,BLUE,spotify:track:1LLIkqUK19oJXHozT5PJ3B,0.222,0.184,-13.235,0.0335,0.925,0.1
1156,Mi Amor,spotify:track:6hyy9JscFLaDvinOzdmtoR,0.434,0.464,-10.831,0.0307,0.215,0.12
1157,You for You,spotify:track:4rp5VXF4WwuHXFkbOwiHJx,0.776,0.653,-7.445,0.0768,0.0617,0.106
1158,Lovely,spotify:track:1c2wTe7doRRk2n1XZe0KAM,0.506,0.503,-9.003,0.0468,0.581,0.628
1159,Don't Watch Me Cry,spotify:track:202lm9YX5WmAac83tOGlVn,0.559,0.157,-10.132,0.0414,0.887,0.107
1160,PATIENCE,spotify:track:2B7keMmAP8OGjXOXFnHeae,0.525,0.521,-6.203,0.307,0.609,0.114
1161,Let Me Love You,spotify:track:5AKlnLpP3WLwZseNbjquND,0.527,0.435,-8.363,0.129,0.0295,0.243
1162,Alone / EA6,spotify:track:4r8BzCnB6mDdPcJuSmSovv,0.448,0.66,-7.642,0.276,0.709,0.351
1163,YEAH RIGHT,spotify:track:1VGzxJnVQND7Cg5H5wGj14,0.672,0.588,-9.573,0.133,0.619,0.0992
1164,Woods,spotify:track:3Qa944OTMZkg8DHjET8JQv,0.779,0.362,-10.847,0.0474,0.135,0.111
1165,Repeat After Me (Interlude),spotify:track:22mFHi2NBoZbj9oOoMJgcG,0.555,0.607,-7.907,0.0301,0.0313,0.101
1166,Worst Luck,spotify:track:2wc4wFgsQUDD79jItn4cHs,0.327,0.518,-9.244,0.16,0.856,0.116
1167,Playing Games (with Bryson Tiller) - Extended Version,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.726,0.408,-6.606,0.0614,0.603,0.225
1168,Her,spotify:track:6GatnDEhYQLOdRzdVbJaky,0.675,0.5,-6.6,0.0516,0.00372,0.114
1169,Die Alone,spotify:track:6OIE6LHAosL2Q7KSFjsWYK,0.411,0.555,-8.321,0.25,0.269,0.153
1170,"You, World, or Myself",spotify:track:7vY4ATettZurJp378JY4Xr,0.858,0.411,-7.767,0.37,0.136,0.114
1171,Let Me Go,spotify:track:1olXA1jnOZ7kIZqLQxeJkW,0.738,0.241,-12.723,0.0432,0.911,0.109
1172,Drunk Texting,spotify:track:5uLb01OcHVl8ayyWotfx31,0.403,0.487,-5.601,0.0941,0.2,0.264
1173,Escape From LA,spotify:track:1sOW4PuG5X3Ie3EXUhAopJ,0.404,0.524,-8.996,0.0593,0.0456,0.199
1174,Practice,spotify:track:0jF2AdhsalO1L7KkhK4LE5,0.446,0.239,-15.327,0.0876,0.574,0.12
1175,Pretty Little Fears (feat. J. Cole),spotify:track:4at3d5QWnlibMVN75ECDrp,0.61,0.458,-11.336,0.36,0.696,0.0852
1176,Open Interlude,spotify:track:2uYnktBpKbr8YuiLit7WiZ,0.471,0.447,-12.319,0.217,0.708,0.0982
1177,The Motion,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,0.631,0.788,-7.142,0.102,0.371,0.108
1178,Speak,spotify:track:6ffCTLnwgOBNv09A9UCRl9,0.341,0.368,-9.637,0.0311,0.34,0.14
1179,A Place Like This,spotify:track:1jRHh8JcdUV9zTiAmyzhU9,0.551,0.449,-11.297,0.0637,0.0442,0.0831
1180,FALLING,spotify:track:7cGnJMxQbHzNa2dGATzRBL,0.713,0.169,-11.818,0.0751,0.672,0.229
1181,Between Us (feat. Snoh Aalegra),spotify:track:2ynqtdm2zE73wuNKjGItwp,0.77,0.458,-10.663,0.105,0.0533,0.139
1182,Outro,spotify:track:3n3yyaEP6DRbhtN9sWAOeU,0.606,0.198,-15.323,0.0343,0.614,0.0923
1183,ROS,spotify:track:388jD8ko9cvFM9cd9TYDrl,0.535,0.448,-8.919,0.175,0.601,0.376
1184,Happiness x Tell Me,spotify:track:7nUpnjXtqjg7TIM4Z4QsmT,0.444,0.602,-9.538,0.483,0.115,0.363
1185,2009,spotify:track:6dFn6my1sHK2bcf23GlHwM,0.533,0.496,-9.363,0.517,0.77,0.0969
1186,Loners Blvd,spotify:track:0wBXjRwdaDMHCkAT28rxYn,0.619,0.494,-10.488,0.0777,0.615,0.325
1187,Skin,spotify:track:1eDS8ii1utvj0PjfQLrDb4,0.614,0.591,-6.919,0.0651,0.527,0.111
1188,Rolling Stone,spotify:track:29fTi7Tdh9CiU8HuVDaqVY,0.693,0.323,-11.97,0.0306,0.405,0.149
1189,Lonely Star,spotify:track:0p3sSUXDohjddeKlnvGbCD,0.458,0.705,-5.463,0.0672,0.395,0.601
1190,The Fall,spotify:track:0cAHXlLhQjSKDN6vjc4LD6,0.464,0.688,-7.444,0.0549,0.248,0.629
1191,Learn from Each Other,spotify:track:6ZqnQREu3f7LA1O8qrN4yq,0.817,0.565,-7.78,0.0706,0.005,0.711
1192,Stargirl Interlude,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,0.638,0.474,-12.7,0.124,0.351,0.105
1193,Mariah,spotify:track:2g8nLbse9JTkO78L2apN6M,0.58,0.443,-10.05,0.0567,0.342,0.102
1194,Doing It Wrong,spotify:track:4eSGSqP2TZvvX0kadZZttM,0.397,0.172,-15.698,0.0445,0.841,0.108
1195,Feel No Ways,spotify:track:3cjF2OFRmip8spwZYQRKxP,0.582,0.677,-7.081,0.172,0.0312,0.122
1196,This Way - From SUPERFLY - Original Soundtrack,spotify:track:6fbYL76UWbHdYq4B91TPQi,0.62,0.282,-10.533,0.0464,0.694,0.119
1197,Break from Toronto,spotify:track:79MSEdtXuudhGhC5AtG07g,0.596,0.678,-5.18,0.0335,0.0199,0.418
1198,You,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,0.735,0.453,-8.264,0.0602,0.413,0.104
1199,Jungle,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,0.697,0.235,-8.651,0.0534,0.62,0.107
1200,Redemption,spotify:track:4cRBqWBjuccCowYVHFlXK6,0.694,0.314,-7.82,0.116,0.611,0.117
1201,From Time,spotify:track:10VBBaul4zVD0reteuIHM2,0.738,0.491,-9.726,0.413,0.626,0.126
1202,Something About You,spotify:track:1y5g6vIm7KVdebf5bVyjWX,0.575,0.681,-8.15,0.127,0.0888,0.219
1203,We Just Havent Met Yet,spotify:track:0VzDv4wiuZsLsNOmfaUy2W,0.584,0.559,-7.565,0.032,0.0785,0.0689
1204,10k Hours (feat. Nas),spotify:track:71qTg1coMAqpmwIlVVayoV,0.663,0.41,-9.589,0.367,0.885,0.137
1205,SAVAGE ANTHEM,spotify:track:2BwTTHpaBZ9DuARYrIccyh,0.285,0.329,-12.212,0.0446,0.526,0.158
1206,2 Me,spotify:track:37woey8u5KwllpsryjAHIC,0.665,0.513,-6.806,0.0288,0.891,0.0941
1207,R.A.N. - From SUPERFLY - Original Soundtrack,spotify:track:4vevTToT9Lz3SqmGIzzHJn,0.538,0.626,-8.272,0.0455,0.115,0.137
1208,Lust For Life (with The Weeknd),spotify:track:4L7Y2OAPiY2I2GndZjAs5K,0.456,0.672,-8.62,0.069,0.572,0.364
1209,Hollywood Love (feat. Gunna),spotify:track:71xi22BjhXowTrxW4DhstV,0.715,0.795,-3.631,0.066,0.0874,0.112
1210,Love You Like Me,spotify:track:7bevK9DJVy1a16426t2WQ1,0.756,0.514,-7.363,0.0764,0.471,0.124
1211,It Will Rain,spotify:track:4rMNgxEwGWoPHIUcvB5BrB,0.574,0.824,-6.885,0.0463,0.359,0.0816
1212,It's Over Now,spotify:track:769geiA8btidGHda4BBDOJ,0.66,0.71,-4.541,0.0409,0.0106,0.0736
1213,Lyin King,spotify:track:16EX0HquvKdjPjP5zljPSG,0.524,0.464,-10.446,0.142,0.274,0.125
1214,Accusations,spotify:track:4uexcsJVOIsqiEZgshqKUy,0.901,0.283,-10.156,0.0769,0.453,0.0858
1215,HEARTBREAK ANNIVERSARY,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,0.451,0.462,-8.962,0.0782,0.527,0.303
1216,Blame,spotify:track:6S5dMjMifQYmyTu1mX4f8P,0.73,0.38,-8.558,0.0988,0.0319,0.12
1217,"ALONE, PART 3",spotify:track:2oe6dDthgthqUkfL3czpEd,0.61,0.258,-12.758,0.0331,0.883,0.103
1218,I Feel Bad,spotify:track:3V8eyFzcoJDHrXHZ48t4X9,0.785,0.455,-14.039,0.174,0.623,0.0752
1219,Do Better (feat. Brandy),spotify:track:53XKBenNVKE63wv2enGZ9O,0.669,0.584,-5.83,0.0682,0.0812,0.165
1220,love yourself (interlude),spotify:track:6yePtJ0B3mKhuHdOgipWKr,0.746,0.338,-13.472,0.109,0.674,0.529
1221,Ashley,spotify:track:36JwHSHvWUvmfQ6z6Uz9LU,0.621,0.935,-3.852,0.145,0.134,0.303
1222,Bad Day,spotify:track:4VAngYbLewVFpcLR9FpYfR,0.676,0.509,-6.838,0.0423,0.0221,0.221
1223,Love Yourself,spotify:track:4N5BivhoFEZNWBSUYUpM5D,0.569,0.484,-12.833,0.415,0.634,0.0937
1224,No Longer Friends,spotify:track:4IdAIZRVkwuQQnHpi529cn,0.652,0.663,-7.78,0.326,0.205,0.105
1225,Somebody That I Used To Know,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.864,0.495,-7.036,0.037,0.591,0.0992
1226,September 16,spotify:track:7a5RvlW5tMU0AZ4tvbGLhn,0.679,0.376,-12.39,0.395,0.947,0.115
1227,Almost Is Never Enough,spotify:track:442j8VxaB60dWf9cBFuX5w,0.324,0.327,-7.494,0.0409,0.825,0.101
1228,Someone Else,spotify:track:3wwEZthjmSqMvJOtun1mFx,0.552,0.376,-10.305,0.289,0.731,0.0994
1229,Little Do You Know,spotify:track:1almCHdsfikRPfVB9VrEdT,0.5,0.292,-8.554,0.0323,0.746,0.188
1230,Menace,spotify:track:4cgWdfBPK7C3KYNeCtl11j,0.73,0.398,-9.516,0.0509,0.0784,0.0875
1231,You Can't Save Me,spotify:track:5LKzqs734Xs528hqK8bGS1,0.623,0.585,-7.895,0.124,0.0628,0.119
1232,All in My Head,spotify:track:3xmMSz19KFdVx2q2WNbnIF,0.602,0.716,-6.507,0.143,0.011,0.118
1233,i love you,spotify:track:6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,-18.435,0.0382,0.952,0.109
1234,So Lonely,spotify:track:7MIgGXO0eKTD2xTEuJ48fD,0.451,0.159,-10.443,0.0487,0.941,0.12
1235,Just Might (with PARTYNEXTDOOR),spotify:track:43IMaycr34ZR5kS8mlL5hH,0.69,0.377,-7.907,0.0793,0.672,0.106
1236,Sirens,spotify:track:7mWtOqfkOCbaldtK6TEoVd,0.543,0.497,-12.126,0.0937,0.061,0.307
1237,Heartless,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,-5.983,0.136,0.0515,0.248
1238,18 Months (feat. Ty Dolla $ign),spotify:track:40b7f9uWyQq8fqo8rBHFvf,0.694,0.504,-6.881,0.131,0.0566,0.178
1239,listen before i go,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,-23.023,0.045,0.935,0.388
1240,Wicked Games,spotify:track:6VwBbL8CzPiC4QV66ay7oR,0.658,0.591,-5.197,0.0309,0.00959,0.325
1241,Lovely,spotify:track:2jGjNCH6Op0BqBHPc4Rd8d,0.385,0.473,-8.656,0.0519,0.575,0.13
1242,Take (feat. Ty Dolla $ign),spotify:track:5OGs816LFBGj0qS0jY68hL,0.693,0.489,-9.811,0.0901,0.112,0.0819
1243,Ok 4 Now,spotify:track:0k7Qyc2J6cUryNNhf0pPEL,0.66,0.544,-9.44,0.06,0.103,0.111
1244,Now & Forever,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,0.555,0.481,-7.419,0.0322,0.124,0.101
1245,Montreal,spotify:track:6fRgjqJptZry7fipP2Beyh,0.497,0.803,-4.46,0.132,0.0447,0.424
1246,White Ferrari,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,0.444,0.0924,-15.605,0.0366,0.784,0.304
1247,Ivy,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.567,0.388,-9.579,0.0384,0.782,0.248
1248,Me,spotify:track:7pQAGG3OhXuYZrEh8nUCbi,0.611,0.251,-8.286,0.0843,0.703,0.106
1249,Outro,spotify:track:3yw1eBlVVLfvApJD758HYE,0.443,0.456,-9.487,0.225,0.362,0.0904
1250,Get It Together,spotify:track:2YBre01OMx0MD8qNfCA56X,0.736,0.68,-8.892,0.0903,0.0131,0.209
1251,Remember Me,spotify:track:2fUazQuDcmHbKYfPoXWpZU,0.529,0.316,-8.675,0.0518,0.646,0.106
1252,Above And Beyond - piano,spotify:track:21JHbYxoal0naBskjEHbdo,0.634,0.279,-10.762,0.0394,0.891,0.132
1253,Good Girls Gone Bad,spotify:track:76MqbWX5us3UmGJImualTj,0.678,0.674,-6.175,0.0687,0.0849,0.0915
1254,Me and My Guitar,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.587,-6.736,0.353,0.473,0.0759
1255,Gotta Be You,spotify:track:3jJ5NJ3aNWvV70Rd7hgZIH,0.495,0.583,-4.531,0.0249,0.374,0.0781
1256,Professional,spotify:track:5ZicFGBDAi9J2YCVesboUp,0.405,0.619,-8.92,0.0615,0.162,0.0788
1257,Tears In The Rain,spotify:track:5oAOK7xCJD8hzp9PuxjULL,0.655,0.636,-7.84,0.0453,0.109,0.0842
1258,Goodbyes,spotify:track:4CYBfRX3oEPni9Elqm8Bnt,0.512,0.184,-8.812,0.0587,0.866,0.284
1259,Real Life,spotify:track:03j354P848KtNU2FVSwkDG,0.581,0.652,-5.039,0.0496,0.439,0.351
1260,Let Me In,spotify:track:0vQ7AoMwHpyazhYwVTNqQ2,0.456,0.528,-12.879,0.143,0.788,0.192
1261,YOU COULDA LEFT ME ALONE,spotify:track:41fpObQ6PnCk0eAbULFbad,0.429,0.526,-5.593,0.0374,0.698,0.194
1262,Who Needs Love,spotify:track:2ktxr00GpTtbMNeBjNeY8D,0.85,0.516,-7.664,0.0714,0.763,0.0896
1263,Single Again,spotify:track:7IP0lO9tHfNwBWZ9X6TJ84,0.635,0.677,-5.548,0.0909,0.161,0.154
1264,Truth Is,spotify:track:2AAL4PF8WtOgHKHajUBbwh,0.645,0.726,-3.402,0.0691,0.585,0.112
1265,My Ex,spotify:track:3DkSirQyz93TaxZ0f0DloI,0.411,0.523,-7.063,0.259,0.754,0.137
1266,Rollin',spotify:track:4PIFbu6NG9d3kCRFbBTZvM,0.506,0.187,-15.649,0.123,0.115,0.101
1267,Do Better,spotify:track:4u81A6n7C0MonCyMx4lmMy,0.802,0.42,-9.131,0.101,0.714,0.11
1268,Angela,spotify:track:47F5yQvWvFHF574P4gFYGM,0.668,0.563,-8.23,0.0305,0.649,0.11
1269,What Would I Do Without You,spotify:track:11TK5KLtLZUdKr1C549bAw,0.602,0.336,-11.106,0.0369,0.883,0.143
1270,Mykonos,spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw,0.3,0.452,-9.298,0.0305,0.395,0.137
1271,Benediction,spotify:track:2332ZgdidtDsMX9XzOp0bg,0.525,0.191,-14.603,0.0313,0.891,0.108
1272,Old Pine,spotify:track:3CAX47TnPqTujLIQTw8nwI,0.401,0.364,-10.836,0.033,0.45,0.162
1273,Never Come Back Again,spotify:track:30tbmXxFZPVxFK9UX6KH9T,0.597,0.68,-8.813,0.0259,0.179,0.122
1274,Rivers,spotify:track:07ZkpHysDtnBHQKbEOBZ2L,0.562,0.25,-11.977,0.0325,0.959,0.107
1275,Flowers in Your Hair,spotify:track:3Hvg5tRKsQlX25wYwgMF9p,0.67,0.609,-10.088,0.0333,0.749,0.227
1276,29 #Strafford APTS,spotify:track:4VZM71F8XAoLRuNyNLxwWS,0.304,0.229,-14.678,0.033,0.971,0.109
1277,The Lament Of Eustace Scrubb,spotify:track:6afpT3wW8NdIe7nimRNRd0,0.422,0.331,-12.473,0.0333,0.493,0.35
1278,Stubborn Love,spotify:track:3ekNuTF3UpOvIZCfiejpnC,0.598,0.56,-11.679,0.0375,0.607,0.196
1279,Mountain Song,spotify:track:2gaAfTcqcGe124BpqKeeSg,0.224,0.464,-10.379,0.0293,0.155,0.0966
1280,Our Love,spotify:track:5ieX9f8koqqgEoW7Kg6GlD,0.635,0.448,-10.126,0.0361,0.281,0.0563
1281,Call You Home,spotify:track:6CeApCmhbCiPdFaJ57J76V,0.381,0.35,-7.272,0.032,0.218,0.348
1282,I And Love And You,spotify:track:7CEV9VwA8XO9wwxTXgYKvY,0.424,0.264,-9.984,0.0298,0.831,0.0763
1283,All I Want,spotify:track:2PwXOevGUSkU8qaYZjgLq2,0.209,0.412,-9.733,0.0443,0.172,0.0843
1284,Thirteen Sad Farewells,spotify:track:4ddQlwDGMpXylyxbYvPRab,0.647,0.402,-9.922,0.035,0.443,0.387
1285,All My Days,spotify:track:3RPerpXuNznZbCuWYEBz5i,0.417,0.425,-10.99,0.032,0.807,0.097
1286,Berlin,spotify:track:5V3c00YkpPZQSpGxi50kuu,0.499,0.406,-13.85,0.0336,0.876,0.0994
1287,We Don't Eat,spotify:track:3aDzxZK00STXm41wUiuKS2,0.432,0.372,-12.494,0.0481,0.91,0.121
1288,Paint,spotify:track:6qLizmQtvavW9iksgI1N1I,0.364,0.308,-13.052,0.0402,0.896,0.123
1289,White Winter Hymnal,spotify:track:1Er5JMNcguoBMFXxwZ7BWH,0.629,0.534,-9.054,0.0267,0.437,0.328
1290,HAPPINESS - Acoustic,spotify:track:0XHRg1fJGPNgMLPsvolLj1,0.65,0.454,-7.85,0.0287,0.365,0.297
1291,Serial Doubter,spotify:track:0EGm5d8JEGAMqN1nHZ7Jh1,0.261,0.376,-11.451,0.0329,0.829,0.115
1292,Kola,spotify:track:6ntcJV1JvSdWaHXxFsPDon,0.656,0.0945,-16.02,0.048,0.969,0.109
1293,Hero,spotify:track:6GRDI9suQHikFP6euIXnpq,0.341,0.539,-5.76,0.0265,0.213,0.109
1294,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",spotify:track:4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,-13.262,0.0317,0.771,0.702
1295,Let Her Go,spotify:track:6GmUVqe73u5YRfUUynZK6I,0.479,0.545,-7.346,0.0688,0.365,0.0963
1296,The Heart of Life,spotify:track:78DwRIo6Vj6wqteyerGetr,0.496,0.238,-11.026,0.0301,0.958,0.0875
1297,The Wrong Direction,spotify:track:4ZPg5AYh0MlYFPyJxny2mI,0.692,0.661,-6.357,0.038,0.359,0.102
1298,The Only Exception,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,0.452,0.563,-6.607,0.0272,0.144,0.143
1299,How Long Will I Love You,spotify:track:48x1VbWiN6kiJAdGBISzhn,0.519,0.528,-7.942,0.0298,0.448,0.239
1300,The Scientist,spotify:track:34dnNAUoIPcwnK0RtVMBWZ,0.453,0.295,-12.881,0.0291,0.518,0.293
1301,End Of The Affair,spotify:track:0vqXG66zkKynUS0aJs9FyR,0.369,0.367,-10.665,0.0369,0.512,0.11
1302,I Need My Girl,spotify:track:7rbCL7W893Zonbfnevku5s,0.523,0.438,-11.49,0.0356,0.867,0.123
1303,I Should Live in Salt,spotify:track:6gf7WF9nXNON9HdNtrdEDq,0.519,0.618,-7.103,0.0254,0.188,0.106
1304,Catch & Release,spotify:track:29MwtMspIroR2wFYEJ7ps0,0.62,0.447,-9.383,0.147,0.815,0.111
1305,Let It Go,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,-10.396,0.0288,0.818,0.107
1306,Half Moon,spotify:track:1AnyjGWJuh3PdDZJA0UrOp,0.543,0.534,-8.872,0.0329,0.207,0.0945
1307,22 (OVER S∞∞N),spotify:track:5oK98mpTJSU0iqLHN1hZ3y,0.298,0.112,-15.765,0.0353,0.972,0.0935
1308,Rosary,spotify:track:7Kgq22afTca0gUKPrPyc0P,0.474,0.316,-10.647,0.0436,0.864,0.125
1309,I Found,spotify:track:5zT5cMnMKoyruPj13TQXGx,0.389,0.302,-12.485,0.0438,0.862,0.104
1310,Riptide,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,0.484,0.731,-6.694,0.0379,0.431,0.151
1311,Mess Is Mine,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,0.595,0.723,-8.256,0.0349,0.047,0.0995
1312,Ophelia,spotify:track:0HP8e0rfD5dkxTYMPq3BF6,0.664,0.573,-6.519,0.0277,0.613,0.0857
1313,Cleopatra,spotify:track:3MvtzgklFDhOAC3lQJR09S,0.536,0.775,-6.765,0.0394,0.228,0.0947
1314,Gun Song,spotify:track:6tUsVUZJojjWvcyBYQmwDC,0.683,0.713,-5.512,0.025,0.294,0.0997
1315,Love is All,spotify:track:3gVuz4Bhvxb2J0iGSH8bCZ,0.624,0.252,-11.502,0.03,0.931,0.104
1316,The Gardener,spotify:track:6oI3Inlpzlik5e7cy4Sdi8,0.496,0.533,-4.979,0.0264,0.928,0.131
1317,King of Spain,spotify:track:3SXsoJxUF3C9XjZnGMZbXn,0.385,0.493,-8.342,0.0344,0.757,0.116
1318,The Dreamer,spotify:track:5oeNNiNSE0UBRzNSzx5SKZ,0.581,0.232,-9.343,0.0309,0.723,0.111
1319,1904,spotify:track:2s3cLlYJ45K02djaHIwxUu,0.51,0.581,-4.141,0.0266,0.723,0.0996
1320,I Won't Be Found,spotify:track:2VcAgFuGEly1AYUEvHzy0w,0.591,0.492,-7.354,0.0288,0.758,0.14
1321,Time Of The Blue,spotify:track:5w07hToyU4dsmmlZNFWfhR,0.587,0.343,-9.6,0.0311,0.947,0.0995
1322,Dark Bird Is Home,spotify:track:1nnbJ38IrwJQqV3qIOZYVR,0.679,0.226,-10.371,0.0472,0.721,0.208
1323,Fields of Our Home,spotify:track:34AZLjwtfHA1ALKCYpIwDJ,0.376,0.418,-8.024,0.0298,0.909,0.105
1324,Honey Won't You Let Me In,spotify:track:4ozkUkHOBrygxrNotMOROl,0.62,0.523,-3.568,0.0312,0.818,0.143
1325,Darkness of the Dream,spotify:track:094cCpKByEKVze7f72wVX9,0.463,0.708,-5.95,0.0427,0.516,0.156
1326,Singers,spotify:track:0uSAlUbsfQEneSeTSJcbfm,0.339,0.383,-7.851,0.0375,0.916,0.116
1327,Slow Dance,spotify:track:40zbWXV80DOKMA8isT1aOo,0.511,0.721,-6.418,0.0822,0.712,0.148
1328,Timothy,spotify:track:3zE0ffPeli9k32BD6XWZju,0.317,0.736,-4.567,0.0395,0.715,0.178
1329,Sagres,spotify:track:6Gq0UPgMkDhyjj3zBkn9gU,0.425,0.716,-5.083,0.0323,0.694,0.0779
1330,Little Nowhere Towns,spotify:track:4HaTH3KN0MiOz8VZKsSB6t,0.434,0.393,-9.082,0.0417,0.976,0.0961
1331,Beginners,spotify:track:4HB38UqI6w0VC9IJHe6LDZ,0.69,0.585,-7.238,0.0327,0.888,0.0951
1332,Seventeen,spotify:track:1GJVeB5PXNt7MDdCzcSaX2,0.461,0.607,-6.22,0.0295,0.581,0.171
1333,American Beauty,spotify:track:7K36drJq6lInkW6Kkojucp,0.645,0.169,-15.744,0.0317,0.844,0.109
1334,The Morning Song,spotify:track:1idjvenidUlcO6e7rsqo9P,0.598,0.461,-8.895,0.026,0.274,0.0899
1335,Here We Go,spotify:track:2f9h72MZuU0ZdEnGIfGf5H,0.669,0.695,-9.389,0.0335,0.0643,0.125
1336,Live Forever,spotify:track:1M4AnTxC8qImcRSIooLd7x,0.436,0.337,-7.958,0.0322,0.371,0.104
1337,Black and Blue,spotify:track:4yVdycF2kVA6ay8UvC1l4c,0.575,0.533,-7.663,0.0277,0.0759,0.103
1338,Sleep On The Floor,spotify:track:4uXDWsoGZXd39QP47NkGm5,0.389,0.431,-8.061,0.0344,0.249,0.13
1339,Cold Is The Night,spotify:track:0TgaaBAEf84VqvdTshIdPw,0.621,0.0795,-17.238,0.0324,0.364,0.197
1340,Wildfire,spotify:track:2Ro9FLIVhPwIQopSr48oJT,0.587,0.58,-7.867,0.0329,0.252,0.105
1341,Alps,spotify:track:5eG8QuQKOBvDeCyoOeMkhT,0.354,0.311,-10.377,0.0321,0.965,0.204
1342,Woodwork,spotify:track:5aA7MmzM4VV7QVWMpFhXqc,0.191,0.426,-9.877,0.0375,0.548,0.079
1343,Anchor,spotify:track:7qH9Z4dJEN0l9bidizW7fq,0.457,0.407,-11.475,0.0308,0.805,0.126
1344,Dirty Paws,spotify:track:1v0JeWn88JGmETJGVKVpcY,0.359,0.589,-8.095,0.0352,0.112,0.0789
1345,Scarecrow In The Garden,spotify:track:0rgNhjV1tJOP1ivceIH55a,0.632,0.524,-10.865,0.0293,0.133,0.148
1346,Feather,spotify:track:319oz9XXLzxEDOykPBMbzh,0.376,0.0522,-19.302,0.036,0.791,0.124
1347,In Your Arms,spotify:track:7fKF4HdftIEt3lLAy3rDG6,0.648,0.564,-10.269,0.0682,0.673,0.115
1348,Life's What You Make It,spotify:track:5rRDCbF97rcJW0ES9RhPhC,0.655,0.686,-5.701,0.028,0.371,0.113
1349,In Her Arms You Will Never Starve,spotify:track:3LGdvbq2PppiC8ugVNZkwW,0.376,0.47,-8.056,0.0324,0.343,0.124
1350,Reeth,spotify:track:50U5BWJZugXqtCxuMmHGJz,0.27,0.247,-15.091,0.0348,0.684,0.13
1351,Across the Sea,spotify:track:5lF0udjDpntF5K2eN0bbvs,0.511,0.305,-11.62,0.0273,0.814,0.0949
1352,Poison (Live),spotify:track:3hlE1PxUtxm2kVdDpv7AD4,0.598,0.362,-10.443,0.0332,0.811,0.0808
1353,Begin Again,spotify:track:4w2PVrdJFccHVuPziZNt92,0.555,0.458,-8.564,0.0277,0.811,0.208
1354,Anymore,spotify:track:6qKP3qYYIsgq0YZ9AHPQLs,0.656,0.478,-12.381,0.0309,0.54,0.111
1355,Now and Then,spotify:track:61hpF7Qh0ZJqgcauz35JW5,0.659,0.733,-8.94,0.0356,0.741,0.143
1356,Light Feet,spotify:track:2CMs5YdX9Irh1JM0ddHk2j,0.47,0.775,-8.617,0.0371,0.48,0.0997
1357,By the Ocean,spotify:track:4LHppyZnQrqM3aqELbeIFA,0.563,0.388,-6.039,0.0594,0.835,0.167
1358,Do You Still Believe?,spotify:track:5V4r8TdWRkmWZ609vgcHY8,0.609,0.273,-12.247,0.0319,0.816,0.102
1359,Run With the Wolves,spotify:track:4CbtPDpQAojmupsb2GcrzW,0.761,0.299,-18.819,0.0666,0.567,0.0996
1360,The One You love (feat. Kate Miller Heidke),spotify:track:7w4aYP7Jgk0jpgaa2xPXw4,0.47,0.455,-9.868,0.0382,0.668,0.139
1361,Take It All Back 2.0,spotify:track:2w7O4XCRoIJrwF1NqKL9TM,0.441,0.802,-6.411,0.0305,0.0104,0.123
1362,The Coast of New South Wales,spotify:track:5fhtoCOzYOlBR8gD1jrQTb,0.473,0.247,-9.926,0.03,0.361,0.106
1363,A Bird of Paradise,spotify:track:5dWWYael0NwOwKnFecS0MG,0.6,0.424,-9.223,0.111,0.533,0.233
1364,Atlas Heart,spotify:track:7vSfwPuM1TLigETECco6fY,0.238,0.337,-8.994,0.0324,0.303,0.0969
1365,Fire and the Flood,spotify:track:6liNJDyWJjyHAgDnAX95bw,0.596,0.827,-4.402,0.0372,0.0242,0.0958
1366,Ophelia,spotify:track:3qhobDAfBcVoOWZP8Ck8R2,0.664,0.573,-6.519,0.0277,0.613,0.0857
1367,Crystals,spotify:track:5wU6jk9kxYzFGUpeE6T2Q5,0.581,0.747,-7.207,0.0303,0.00202,0.109
1368,Empire,spotify:track:2cyVJ8V7rSLiBQNx2NvdB3,0.504,0.692,-6.32,0.0321,0.000422,0.0919
