,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
1015,Panic Cord - Hucci Remix,0.613,0.379,-10.603,0.0349,0.00483,0.117,105.993
1016,riverside,0.735,0.419,-10.217,0.0767,0.818,0.082,135.032
1017,Hex,0.539,0.681,-6.476,0.0324,0.00437,0.105,98.043
1018,Overthinker,0.472,0.605,-4.437,0.134,0.0311,0.101,128.375
1019,All I Need - Beirut At Night Mix,0.891,0.678,-5.467,0.0438,0.568,0.109,121.969
1020,Rushing Back,0.574,0.612,-4.741,0.0781,0.357,0.158,136.046
1021,Let You Know,0.759,0.694,-4.075,0.0418,0.0544,0.131,117.056
1022,You & Me - Flume Remix,0.593,0.392,-6.872,0.0257,0.382,0.131,75.065
1023,Levitate,0.659,0.79,-2.129,0.0877,0.429,0.0757,88.054
1024,Rushing Back - Instrumental,0.674,0.626,-4.068,0.085,0.414,0.444,135.869
1025,Drop The Game,0.559,0.67,-4.985,0.0474,0.592,0.171,78.957
1026,Holdin On,0.43,0.436,-4.816,0.119,0.17,0.128,90.053
1027,Some Minds (feat. Andrew Wyatt),0.263,0.555,-6.884,0.0446,0.316,0.128,79.783
1028,On Top,0.528,0.757,-5.423,0.212,0.00957,0.145,93.007
1029,Heater,0.551,0.652,-8.771,0.144,0.144,0.403,96.062
1030,Rushing Back - Live at Red Rocks,0.552,0.681,-5.803,0.0503,0.604,0.249,136.038
1031,Weekend,0.263,0.341,-10.32,0.0329,0.51,0.0632,129.626
1032,Take a Chance (feat Little Dragon),0.401,0.51,-6.284,0.0785,0.343,0.151,139.888
1033,Hi This Is Flume,0.3,0.484,-20.891,0.269,0.511,0.565,182.703
1034,Ecdysis,0.541,0.739,-6.198,0.0843,0.00123,0.448,118.903
1035,High Beams,0.509,0.91,-4.514,0.383,0.0361,0.762,129.906
1036,Jewel,0.464,0.496,-6.688,0.0447,0.163,0.783,113.317
1037,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,0.512,0.416,-14.841,0.0479,0.468,0.126,126.126
1038,Dreamtime,0.296,0.74,-6.272,0.0648,0.609,0.115,153.794
1039,Is It Cold In The Water? - Flume & Eprom Remix,0.202,0.694,-6.974,0.0412,0.000657,0.483,158.865
1040,How To Build A Relationship,0.765,0.814,-3.399,0.434,0.0979,0.339,103.023
1041,Wormhole,0.755,0.572,-4.301,0.235,0.0111,0.0723,134.759
1042,Voices,0.567,0.758,-3.998,0.095,0.0937,0.601,133.687
1043,MUD,0.816,0.75,-0.507,0.35,0.0926,0.0592,86.711
1044,Upgrade,0.768,0.584,-2.57,0.507,0.184,0.408,126.098
1045,71m3,0.594,0.712,-7.456,0.438,0.0451,0.647,135.697
1046,Vitality,0.642,0.869,-2.036,0.0914,0.0862,0.708,96.904
1047,Daze 22.00,0.587,0.866,-3.679,0.0766,0.0177,0.703,145.133
1048,Amber,0.537,0.579,-6.931,0.518,0.0812,0.21,78.49
1049,Spring,0.548,0.482,-5.5,0.259,0.046,0.117,60.352
1050,Enough,0.317,0.87,-5.529,0.135,0.0555,0.18,99.935
1051,Depth Charge,0.503,0.702,-5.388,0.0858,0.0494,0.274,80.006
1052,Fantastic,0.577,0.857,-4.483,0.15,0.186,0.155,90.034
1053,TRUST (feat. Isabella Manfredi),0.425,0.891,-5.199,0.266,0.0325,0.312,107.056
1054,v,0.662,0.532,-7.111,0.0633,0.387,0.0496,99.8
1055,Quirk,0.471,0.472,-9.794,0.186,0.886,0.0861,80.257
1056,Helix,0.415,0.733,-8.585,0.426,0.383,0.0659,81.199
1057,Lose It (feat. Vic Mensa),0.605,0.853,-2.765,0.321,0.0876,0.214,130.027
1058,Numb & Getting Colder (feat. Kučka),0.601,0.649,-4.931,0.0825,0.326,0.0947,116.052
1059,Wall Fuck,0.539,0.679,-6.871,0.0921,0.199,0.356,99.881
1060,Pika,0.477,0.329,-8.981,0.0331,0.878,0.141,135.668
1061,Smoke & Retribution (feat. Vince Staples & Kučka),0.747,0.553,-7.121,0.372,0.192,0.0987,120.853
1062,3,0.342,0.583,-7.524,0.111,0.0251,0.121,78.734
1063,When Everything Was New,0.194,0.586,-11.28,0.0344,0.702,0.203,82.716
1064,You Know (feat. Allan Kingdom & Raekwon),0.467,0.661,-6.457,0.292,0.585,0.123,96.923
1065,Innocence (feat AlunaGeorge),0.395,0.708,-6.467,0.1,0.2,0.0909,120.402
1066,Like Water (feat. MNDR),0.343,0.422,-6.388,0.035,0.149,0.538,135.71
1067,Free,0.566,0.773,-4.437,0.0369,0.583,0.0773,140.039
1068,Tiny Cities (feat. Beck),0.531,0.684,-4.718,0.0557,0.28,0.092,71.049
1069,What About Us,0.63,0.699,-8.042,0.146,0.0467,0.0688,79.981
1070,This Song Is Not About A Girl,0.732,0.668,-6.978,0.126,0.143,0.176,140.005
1071,Lay Me Down - Flume Remix,0.363,0.42,-9.189,0.104,0.566,0.0827,143.35
1072,Gold - Flume Re-Work,0.328,0.441,-6.901,0.0422,0.329,0.258,140.017
1073,Won't Get Lost - Flume Remix,0.593,0.686,-6.164,0.032,0.054,0.356,113.018
1074,Tropical Sun,0.703,0.553,-7.629,0.0783,0.00621,0.0315,96.976
1075,I Met You,0.709,0.712,-6.223,0.0657,0.045,0.0699,109.998
1076,Sintra,0.677,0.543,-7.445,0.0772,0.00476,0.11,168.026
1077,Left Alone,0.491,0.614,-5.66,0.0259,0.0923,0.0896,84.985
1078,Sleepless,0.53,0.688,-7.482,0.169,0.0335,0.0886,175.13
1079,Stay Close,0.511,0.49,-6.061,0.0284,0.00648,0.278,89.966
1080,Insane,0.348,0.536,-8.257,0.0454,0.0505,0.121,188.069
1081,Change,0.652,0.769,-6.45,0.0381,0.00135,0.107,96.982
1082,Ezra,0.582,0.544,-5.616,0.0397,0.395,0.173,89.876
1083,More Than You Thought,0.547,0.669,-7.441,0.0821,0.179,0.383,74.93
1084,Space Cadet,0.69,0.614,-7.016,0.124,0.0543,0.349,98.058
1085,Bring You Down,0.436,0.627,-6.703,0.0274,0.236,0.364,169.998
1086,Warm Thoughts,0.533,0.883,-6.839,0.13,0.041,0.0856,167.95
1087,What You Need,0.471,0.574,-8.72,0.0494,0.0477,0.23,74.999
1088,Star Eyes,0.564,0.646,-6.115,0.0389,0.0188,0.335,90.056
1089,Intro,0.518,0.749,-7.134,0.115,0.43,0.23,82.221
1090,Space Cadet,0.619,0.72,-6.615,0.15,0.0599,0.689,98.424
1091,Insane,0.293,0.65,-8.221,0.0716,0.00761,0.403,188.887
1092,Stay Close,0.499,0.738,-7.82,0.186,0.0481,0.455,93.633
1093,Holdin On,0.64,0.539,-6.946,0.137,0.175,0.655,91.608
1094,Change,0.71,0.802,-6.889,0.0788,0.0319,0.401,97.321
1095,Warm Thoughts,0.554,0.895,-6.829,0.105,0.133,0.504,84.354
1096,Sleepless,0.331,0.665,-7.845,0.0854,0.0446,0.379,88.604
1097,Hyperparadise - Flume Mixtape Version,0.463,0.722,-8.507,0.203,0.218,0.0977,145.447
1098,HyperParadise - Flume Remix,0.584,0.838,-7.711,0.0906,0.0597,0.086,145.001
1099,A Baru In New York - Flume Soundtrack Version,0.213,0.722,-7.4,0.079,0.476,0.344,117.875
1100,Zimbabwe - Flume Remix,0.674,0.697,-8.766,0.0344,0.106,0.0936,110.003
1101,Sleepless - Shlohmo Remix,0.354,0.736,-5.688,0.266,0.000276,0.0467,182.198
1102,Holdin On - 123mrk Remix,0.624,0.602,-5.501,0.0756,0.208,0.109,139.48
1103,Left Alone - Ta-Ku Remix,0.615,0.796,-7.604,0.14,0.0341,0.91,140.101
1104,Holdin On - Hermitude Remix,0.598,0.737,-6.044,0.151,0.0162,0.169,95.008
1105,Insane - L D R U Remix,0.539,0.537,-7.229,0.0441,0.0192,0.0689,93.999
1106,redux (w/ Chopsoe),0.718,0.65,-4.581,0.0349,0.0463,0.108,114.081
1107,To U,0.575,0.718,-6.764,0.113,0.602,0.104,147.859
1108,Distance,0.797,0.642,-5.381,0.135,0.48,0.11,160.066
1109,Onlysmokecigsontheweekend,0.859,0.368,-13.168,0.0576,0.733,0.104,100.029
1110,Wake up with You,0.766,0.446,-6.749,0.0343,0.396,0.025,96.99
1111,Why,0.684,0.856,-2.676,0.0411,0.342,0.109,117.027
1112,Cancel Me,0.665,0.874,-2.241,0.323,0.466,0.082,169.896
1113,Let Me Love You - Andrew Watt Acoustic Remix,0.672,0.357,-6.225,0.0307,0.797,0.103,99.98
1114,Across The Room - Tycho Remix,0.383,0.765,-7.295,0.0539,0.00371,0.101,177.89
1115,astrology,0.951,0.636,-8.625,0.269,0.106,0.111,112.003
1116,Honeymoon,0.481,0.62,-9.423,0.499,0.697,0.558,74.032
1117,Tessellate - Bonus Track,0.628,0.28,-10.843,0.0495,0.907,0.151,129.736
1118,Jaigantic (Galimatias Remix),0.53,0.54,-6.859,0.0499,0.101,0.35,130.038
1119,Don't Matter,0.681,0.577,-7.163,0.0507,0.335,0.16,98.85
1120,Acapella,0.797,0.674,-6.063,0.121,0.253,0.113,99.936
1121,THINK ABOUT ME,0.614,0.42,-11.832,0.0502,0.643,0.116,91.96
1122,Lose It,0.544,0.854,-4.968,0.0289,0.00245,0.249,91.966
1123,Alright,0.467,0.958,-4.808,0.0775,0.000479,0.299,145.92
1124,sunder,0.593,0.6,-6.104,0.691,0.705,0.127,77.448
1125,American Man,0.635,0.598,-7.529,0.0404,0.0682,0.0797,134.967
1126,End Run,0.446,0.375,-10.536,0.0314,0.81,0.391,123.643
1127,Vienna,0.532,0.495,-6.662,0.0343,0.659,0.0754,124.936
1128,Take You,0.663,0.706,-6.648,0.0348,0.00107,0.232,126.04
1129,Show You,0.653,0.674,-4.984,0.0471,0.0329,0.347,165.943
1130,Heat Waves,0.761,0.525,-6.9,0.0944,0.44,0.0921,80.87
1131,sex money feelings die - slowed version,0.797,0.44,-6.587,0.0594,0.471,0.0849,111.014
1132,I'm gone,0.502,0.78,-6.833,0.118,0.019,0.0697,187.83
1133,True Love,0.469,0.733,-8.9,0.175,0.0965,0.369,173.938
1134,I'm Still Holding Out for You,0.53,0.278,-9.89,0.0571,0.453,0.109,89.53
1135,Pretty Love,0.721,0.316,-12.865,0.0371,0.841,0.105,102.041
1136,Serious,0.585,0.503,-5.55,0.204,0.32,0.107,100.678
1137,You're Somebody Else,0.713,0.451,-9.64,0.0294,0.844,0.105,102.972
1138,Move on Up,0.538,0.969,-5.626,0.0906,0.417,0.119,138.652
1139,Tangerine,0.845,0.583,-5.948,0.0773,0.114,0.1,149.941
1140,Rager teenager!,0.445,0.677,-7.244,0.0489,0.0498,0.616,80.907
1141,For Once In My Life,0.632,0.707,-7.664,0.0479,0.171,0.0586,106.061
1142,softie,0.781,0.431,-8.664,0.196,0.714,0.258,119.063
1143,time flies,0.548,0.454,-9.384,0.101,0.16,0.2,71.758
1144,Salvador Dali,0.68,0.596,-6.968,0.067,0.565,0.219,90.05
1145,Not December,0.269,0.386,-9.102,0.187,0.0478,0.539,57.444
1146,Somebody to Love - Walkabout Remix,0.741,0.574,-8.748,0.0405,0.547,0.146,116.967
1147,Something Like This - Stripped,0.627,0.245,-10.88,0.0888,0.704,0.112,63.695
1148,Scars,0.553,0.67,-6.3,0.15,0.0964,0.142,88.279
1149,A Lonely Night,0.853,0.663,-6.955,0.0755,0.0431,0.0891,113.998
1150,Too Late,0.64,0.869,-5.179,0.117,0.0518,0.691,120.07
1151,Scared To Live,0.564,0.493,-8.311,0.048,0.123,0.0995,87.825
1152,After Hours,0.659,0.572,-6.103,0.0305,0.0785,0.123,108.967
1153,All I Know,0.467,0.417,-10.614,0.074,0.421,0.102,120.021
1154,Dark Times,0.501,0.403,-9.611,0.0747,0.116,0.124,132.608
1155,Wanderlust,0.637,0.652,-5.237,0.0435,0.0668,0.0714,115.924
1156,BELIEVE IT,0.43,0.7,-5.35,0.264,0.0902,0.216,158.373
1157,TRAUMA,0.62,0.45,-7.305,0.132,0.332,0.0975,114.082
1158,EYE ON IT,0.789,0.741,-5.671,0.133,0.147,0.0869,95.986
1159,Toxic,0.656,0.453,-5.395,0.0351,0.307,0.113,111.804
1160,Be the One - Remix,0.576,0.426,-6.367,0.102,0.687,0.173,102.246
1161,Runaway,0.374,0.568,-3.825,0.109,0.219,0.513,84.733
1162,Faking It (feat. Kehlani & Lil Yachty),0.776,0.589,-4.543,0.115,0.319,0.0715,120.034
1163,Alone,0.796,0.415,-10.986,0.0718,0.735,0.0824,125.971
1164,Feels,0.369,0.609,-4.477,0.184,0.259,0.133,80.362
1165,Night Calls,0.86,0.471,-11.248,0.235,0.133,0.115,139.951
1166,Drunk in Love (feat. Jay-Z),0.589,0.621,-6.902,0.0468,0.00969,0.181,140.03
1167,LIKE I WOULD,0.565,0.832,-5.732,0.114,0.0247,0.26,112.827
1168,Back To Sleep,0.647,0.646,-5.483,0.243,0.0424,0.0888,92.981
1169,Don't,0.765,0.356,-5.556,0.195,0.223,0.0963,96.991
1170,Good Thing (with Kehlani),0.693,0.564,-3.857,0.0378,0.399,0.0409,185.913
1171,Konclusions,0.686,0.614,-7.897,0.36,0.103,0.0888,90.634
1172,Ring (feat. Kehlani),0.767,0.543,-7.881,0.103,0.049,0.115,106.029
1173,In Your Eyes,0.667,0.72,-5.348,0.0331,0.00255,0.0753,100.021
1174,PCH,0.642,0.44,-10.909,0.0745,0.102,0.108,90.939
1175,Privilege,0.391,0.595,-7.094,0.0411,0.913,0.145,93.78
1176,Endlessly,0.687,0.445,-9.11,0.0635,0.684,0.11,117.981
1177,Promethium - 2049 Version,0.696,0.55,-5.802,0.0556,0.169,0.0772,107.985
1178,Love like That (feat. K. Michelle),0.408,0.541,-5.601,0.0598,0.00635,0.616,172.073
1179,Everyday,0.749,0.715,-7.021,0.421,0.135,0.302,110.036
1180,Six Missed Calls,0.625,0.604,-8.264,0.0339,0.000794,0.11,115.973
1181,Show Me Love,0.531,0.491,-5.47,0.042,0.447,0.0703,129.38
1182,Numb,0.861,0.731,-6.825,0.0936,0.513,0.217,80.428
1183,Sava,0.775,0.609,-5.685,0.0411,0.0779,0.381,144.01
1184,Barely,0.865,0.642,-4.966,0.318,0.213,0.105,130.042
1185,Stake,0.564,0.417,-9.203,0.134,0.21,0.123,79.821
1186,Brk Frm Nrml,0.675,0.471,-7.504,0.397,0.264,0.166,87.082
1187,Squeeze (feat. JAHKOY),0.633,0.743,-5.605,0.201,0.512,0.0551,104.838
1188,Ladies Move (feat. da-P),0.824,0.333,-12.788,0.119,0.172,0.0876,102.997
1189,1919,0.506,0.646,-5.789,0.336,0.41,0.0874,130.121
1190,Ride With Me,0.937,0.513,-10.49,0.103,0.176,0.21,119.99
1191,NS Bounce,0.896,0.402,-10.282,0.246,0.595,0.111,112.943
1192,The Loudest Silence,0.564,0.314,-12.222,0.538,0.495,0.141,87.937
1193,Fake Smiles,0.461,0.612,-8.645,0.522,0.15,0.086,168.504
1194,Bara Du,0.584,0.616,-5.941,0.0257,0.294,0.33,135.028
1195,Alone With You (feat. AlunaGeorge),0.722,0.514,-9.249,0.272,0.476,0.105,103.992
1196,Senses,0.497,0.806,-6.753,0.0763,0.0123,0.293,155.194
1197,Get You (feat. Kali Uchis),0.658,0.294,-8.533,0.0321,0.422,0.0749,74.038
1198,Summertime In Paris,0.569,0.86,-4.116,0.043,0.135,0.153,90.937
1199,Dunno,0.622,0.229,-11.322,0.0445,0.768,0.134,81.87
1200,Seasons (feat. Khalid),0.6,0.319,-10.272,0.294,0.692,0.137,141.96
1201,Gorgeous,0.833,0.545,-4.004,0.462,0.352,0.0915,77.035
1202,Who Hurt You?,0.649,0.493,-7.645,0.11,0.586,0.0667,104.542
1203,Peach,0.646,0.681,-5.847,0.0764,0.683,0.107,131.896
1204,Nights,0.466,0.548,-9.362,0.118,0.42,0.113,89.815
1205,Drunk,0.472,0.431,-6.593,0.0614,0.0687,0.215,123.799
1206,Pretty Little Fears (feat. J. Cole),0.61,0.458,-11.336,0.36,0.696,0.0852,192.099
1207,DR. WHOEVER,0.639,0.332,-11.482,0.378,0.64,0.0518,83.306
1208,BLEACH,0.595,0.657,-6.498,0.183,0.462,0.437,156.093
1209,Colorado,0.905,0.562,-7.884,0.0662,0.453,0.13,139.997
1210,Ivy,0.567,0.388,-9.579,0.0384,0.782,0.248,116.362
1211,Violent Crimes,0.669,0.419,-6.724,0.522,0.376,0.187,109.813
1212,IMPORTED (with 6LACK),0.712,0.606,-4.262,0.0518,0.246,0.109,111.089
1213,Late Night (feat. Masego),0.442,0.446,-11.354,0.786,0.278,0.308,51.539
1214,CYANIDE,0.589,0.652,-7.498,0.373,0.704,0.125,158.49
1215,ROS,0.535,0.448,-8.919,0.175,0.601,0.376,120.554
1216,North Face,0.802,0.382,-7.356,0.0312,0.792,0.0783,99.969
1217,Ninety,0.398,0.69,-6.809,0.0631,0.384,0.129,129.904
1218,Why iii Love The Moon.,0.706,0.483,-7.929,0.0393,0.547,0.136,92.002
1219,SUGAR,0.453,0.538,-8.212,0.0638,0.449,0.19,122.973
1220,Living Single,0.714,0.62,-5.045,0.296,0.223,0.109,80.109
1221,Her,0.675,0.5,-6.6,0.0516,0.00372,0.114,90.029
1222,Skin,0.674,0.616,-3.471,0.0272,0.512,0.331,94.934
1223,23,0.803,0.637,-7.191,0.105,0.276,0.22,97.032
1224,Lens,0.681,0.333,-8.582,0.0974,0.588,0.086,118.05
1225,Grey Luh,0.543,0.298,-9.167,0.0683,0.597,0.0804,125.523
1226,Little Lies,0.34,0.294,-15.989,0.0426,0.593,0.0944,83.938
1227,Drunk & I'm Drunk,0.783,0.554,-4.5,0.0444,0.146,0.0783,120.048
1228,Weekend (feat. Miguel),0.843,0.435,-8.442,0.178,0.47,0.147,120.058
1229,Shake Something (feat. Joey Purp),0.895,0.525,-7.969,0.186,0.0925,0.585,87.999
1230,"Yo Love - From ""Queen & Slim: The Soundtrack""",0.703,0.573,-9.032,0.0724,0.565,0.0987,147.038
1231,Mile High (feat. Travis Scott & Metro Boomin),0.754,0.37,-9.854,0.12,0.403,0.107,114.941
1232,Objects in the Mirror,0.645,0.658,-6.625,0.0532,0.623,0.107,77.021
1233,TOGETHER,0.622,0.375,-8.115,0.208,0.469,0.185,132.887
1234,Morning,0.462,0.438,-8.227,0.0953,0.563,0.181,107.364
1235,Get You (feat. Kali Uchis),0.658,0.294,-8.533,0.0321,0.422,0.0749,74.038
1236,Pink + White,0.544,0.552,-7.45,0.0991,0.67,0.415,159.738
1237,Trippin' (feat. Khalid),0.653,0.553,-6.577,0.0697,0.0158,0.679,134.025
1238,Come Back to Earth,0.272,0.238,-12.148,0.0349,0.89,0.275,83.507
1239,SHINE,0.704,0.517,-7.999,0.312,0.314,0.174,139.857
1240,Moonlight in Atlanta,0.514,0.32,-9.669,0.144,0.891,0.0977,76.916
1241,waves - Tame Impala Remix,0.529,0.894,-3.599,0.0412,0.308,0.254,108.024
1242,Habit,0.767,0.392,-11.996,0.0945,0.154,0.108,125.017
1243,Juke Jam (feat. Justin Bieber & Towkio),0.505,0.397,-9.349,0.324,0.716,0.0853,95.063
1244,In My Room,0.861,0.647,-7.425,0.0675,0.594,0.114,158.037
1245,Janet,0.81,0.308,-8.194,0.0818,0.354,0.0899,120.012
1246,Cherry Hill,0.681,0.469,-10.803,0.0366,0.161,0.108,130.022
1247,She Wants My Money,0.704,0.478,-6.562,0.047,0.771,0.0875,128.789
1248,Love You,0.541,0.399,-10.414,0.131,0.723,0.111,203.893
1249,NO HALO,0.643,0.573,-7.034,0.0709,0.41,0.0695,165.192
1250,Remember Me,0.84,0.344,-8.613,0.0374,0.456,0.35,111.994
1251,SUPERPOSITION,0.589,0.279,-11.209,0.0408,0.911,0.087,115.656
1252,Rollerblades,0.566,0.448,-8.739,0.0799,0.54,0.0956,110.802
1253,Erase,0.657,0.376,-6.534,0.0463,0.688,0.272,84.905
1254,Self Care,0.52,0.538,-8.109,0.206,0.367,0.119,141.894
1255,Girl With The Tattoo Enter.lewd,0.347,0.239,-11.314,0.0297,0.856,0.168,113.361
1256,Lucky,0.477,0.328,-8.458,0.0658,0.906,0.262,174.143
1257,Photosynthesis,0.777,0.662,-8.393,0.27,0.536,0.593,111.13
1258,XX,0.651,0.412,-7.847,0.222,0.253,0.109,80.032
1259,Time,0.469,0.771,-7.071,0.338,0.518,0.0789,88.968
1260,Banana Clip,0.638,0.708,-5.342,0.0754,0.0973,0.177,84.978
1261,Poison,0.689,0.394,-10.102,0.065,0.711,0.0859,117.489
1262,Switch,0.66,0.658,-6.127,0.0387,0.0409,0.102,176.701
1263,Might Be,0.684,0.585,-7.601,0.0712,0.357,0.728,148.507
1264,Canceled,0.767,0.611,-5.173,0.0983,0.157,0.0836,94.034
1265,Childs Play (feat. Chance the Rapper),0.759,0.342,-9.044,0.0406,0.775,0.112,99.995
1266,Reborn,0.585,0.597,-7.499,0.037,0.339,0.195,100.051
1267,Love Is Only a Feeling,0.629,0.676,-7.088,0.191,0.53,0.701,90.377
1268,Hair Down (feat. Kendrick Lamar),0.793,0.49,-10.984,0.285,0.25,0.432,120.099
1269,King of Everything,0.636,0.474,-8.096,0.077,0.784,0.113,167.064
1270,Egyptian Luvr,0.834,0.591,-7.543,0.305,0.0553,0.074,104.944
1271,Dirty Water,0.666,0.408,-7.464,0.0393,0.404,0.0316,92.01
1272,SOHO,0.547,0.596,-7.744,0.192,0.342,0.148,159.985
1273,Chicago Diner,0.84,0.574,-7.946,0.054,0.644,0.107,133.057
1274,NOTHIN LIKE U (feat. Ty Dolla $ign),0.787,0.805,-6.294,0.409,0.0589,0.192,104.862
1275,Empty,0.59,0.498,-6.845,0.0827,0.162,0.0947,80.022
1276,2009,0.533,0.496,-9.363,0.517,0.77,0.0969,155.158
1277,Stacy,0.761,0.551,-7.14,0.037,0.0889,0.0971,104.935
1278,Hold Me Down,0.463,0.427,-9.799,0.0549,0.628,0.0911,116.059
1279,Biking,0.673,0.463,-7.247,0.191,0.681,0.0907,147.981
1280,Summertime Magic,0.76,0.579,-7.374,0.0569,0.0129,0.106,100.01
1281,Good News,0.794,0.32,-12.92,0.173,0.853,0.112,174.088
1282,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",0.76,0.749,-5.795,0.0958,0.0315,0.182,102.111
1283,Change,0.767,0.385,-10.359,0.0535,0.959,0.0831,120.062
1284,1 SIDED LOVE,0.584,0.42,-7.827,0.0322,0.236,0.119,90.051
1285,Angels,0.424,0.157,-18.141,0.0428,0.95,0.101,91.537
1286,Dímelo,0.566,0.444,-12.069,0.147,0.0522,0.158,146.991
1287,valley girls,0.574,0.456,-9.435,0.0865,0.395,0.161,149.945
1288,Sleigh (with Monte Booker & Masego),0.699,0.412,-10.42,0.388,0.567,0.324,73.639
1289,Best Dressed Man - Single Version,0.762,0.468,-10.757,0.208,0.404,0.102,105.75
1290,Not Thinkin' Bout You (Remix) (feat. GoldLink),0.68,0.411,-7.996,0.0979,0.271,0.109,120.046
1291,Broken (feat. Jessie Reyez),0.637,0.615,-5.395,0.167,0.685,0.462,132.312
1292,Crush,0.756,0.517,-8.122,0.0996,0.341,0.103,110.064
1293,Adore You,0.676,0.771,-3.675,0.0483,0.0237,0.102,99.048
1294,The Box,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971
1295,Life Is Good (feat. Drake),0.676,0.609,-5.831,0.481,0.0706,0.152,142.037
1296,Good News,0.794,0.32,-12.92,0.173,0.853,0.112,174.088
1297,Eleven,0.701,0.396,-10.182,0.119,0.112,0.223,129.004
1298,Rare,0.838,0.545,-6.713,0.0706,0.208,0.103,114.998
1299,Be the One (acoustic),0.539,0.117,-13.078,0.0368,0.949,0.129,107.108
1300,Hella Neck,0.906,0.366,-8.92,0.395,0.231,0.178,95.007
1301,Kontrol,0.868,0.521,-6.902,0.0512,0.281,0.0992,113.993
1302,She Belongs to the Game,0.656,0.393,-9.19,0.416,0.0185,0.0903,93.978
1303,Buzzin',0.85,0.58,-8.156,0.0563,0.0171,0.072,93.018
1304,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],0.821,0.676,-6.366,0.0547,0.187,0.0927,119.012
1305,Know No Better,0.738,0.814,-4.414,0.0999,0.132,0.126,119.041
1306,Alien Boy,0.802,0.599,-5.169,0.0997,0.112,0.236,130.108
1307,Z4L (with Bari & Jay2),0.822,0.503,-6.889,0.285,0.0779,0.161,71.524
1308,A BOY IS A GUN*,0.417,0.689,-8.302,0.178,0.575,0.496,79.568
1309,Matalib - COLORS Sudan,0.643,0.229,-14.458,0.215,0.762,0.1,147.008
1310,Rose - A COLORS SHOW,0.692,0.312,-13.271,0.0937,0.544,0.073,90.036
1311,Rapture,0.503,0.675,-6.782,0.254,0.0466,0.147,99.284
1312,Pleasure This Pain (feat. Angel Haze),0.503,0.719,-5.14,0.421,0.247,0.284,174.042
1313,dust,0.711,0.634,-8.141,0.157,0.1,0.155,95.022
1314,Hard Time,0.534,0.643,-6.847,0.0452,0.025,0.398,192.003
1315,What A Man Gotta Do,0.852,0.698,-7.206,0.0629,0.00839,0.0773,113.039
1316,Gloria,0.446,0.622,-7.561,0.0543,0.316,0.362,155.66
1317,firefly,0.738,0.319,-8.479,0.117,0.569,0.145,83.017
1318,Both Sides (feat. Shoreline Mafia),0.765,0.82,-5.856,0.214,0.0716,0.0864,99.049
1319,Where We Go,0.545,0.687,-5.01,0.0264,9.53e-05,0.109,77.401
1320,Find My Way,0.866,0.67,-6.139,0.24,0.345,0.1,98.007
1321,ball w/o you,0.892,0.633,-7.471,0.0902,0.0467,0.139,137.994
1322,Just Keep Goin',0.775,0.412,-11.789,0.141,0.403,0.148,139.967
1323,Juice Remix,0.79,0.732,-3.599,0.0844,0.609,0.118,109.974
1324,British Bombs,0.674,0.865,-6.167,0.0412,0.0462,0.381,131.975
1325,Bad Blood,0.494,0.412,-5.687,0.133,0.639,0.0631,113.108
1326,Colder,0.719,0.493,-7.718,0.0351,0.182,0.0666,97.488
1327,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",0.76,0.755,-4.735,0.19,0.0163,0.0909,101.993
1328,My World,0.462,0.481,-8.608,0.0793,0.503,0.176,135.682
1329,In Too Deep,0.72,0.767,-5.839,0.214,0.0387,0.202,88.966
1330,Godzilla (feat. Juice WRLD),0.808,0.745,-5.26,0.342,0.145,0.292,165.995
1331,Leaving Heaven (feat. Skylar Grey),0.661,0.748,-4.809,0.206,0.175,0.254,171.983
1332,Sell My Soul,0.522,0.859,-2.966,0.0608,0.00159,0.608,174.943
1333,False Confidence,0.414,0.663,-7.77,0.0456,0.163,0.138,108.98
1334,Have It All (feat. Age.Sex.Location),0.669,0.697,-11.104,0.248,0.157,0.26,110.049
1335,Maple,0.776,0.624,-5.478,0.199,0.203,0.178,77.534
1336,Your Soul,0.846,0.851,-3.821,0.372,0.0244,0.153,139.966
1337,Sunday,0.768,0.691,-5.341,0.459,0.114,0.26,83.942
1338,Easy Love,0.745,0.481,-8.291,0.054,0.302,0.0808,137.001
1339,Don't Wait,0.748,0.496,-6.119,0.0557,0.0825,0.17,98.971
1340,Woman Woman,0.667,0.678,-4.97,0.0254,0.12,0.152,100.007
1341,Yummy,0.687,0.514,-6.612,0.0897,0.366,0.116,145.921
1342,Million,0.781,0.628,-5.765,0.0689,0.0923,0.227,122.024
1343,romantics,0.618,0.716,-6.46,0.0311,0.00462,0.194,98.017
