,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
870,I'll Be Good,spotify:track:5WLSak7DN3LY1K71oWYuoN,0.455,0.284,-10.774,0.0322,0.715,0.0897
871,The Middle,spotify:track:1SelvzeWuIm8n2yRUpFKl5,0.637,0.408,-7.694,0.0306,0.0702,0.134
872,Here If You Want (Pale Blue),spotify:track:7a0mPDySTtLmgE3NoIBNJp,0.761,0.6,-7.348,0.0765,0.269,0.108
873,Goodnight Chicago,spotify:track:5do7Ql6G8N03fY6G9Y08Ec,0.725,0.362,-12.424,0.0643,0.84,0.106
874,Zero,spotify:track:47ww9AwOrtW59ayC72wMff,0.786,0.327,-8.101,0.0335,0.696,0.107
875,THE MOVE - prod. KAYTRANADA,spotify:track:5ZnZelwYbsrBsi2QmBcTXC,0.83,0.374,-9.875,0.0481,0.0331,0.0931
876,Atlantis,spotify:track:1Fid2jjqsHViMX6xNH70hE,0.4,0.479,-7.989,0.0308,0.0529,0.115
877,Wide Awake,spotify:track:1SDqL6BVIaBtujdQkUBNIQ,0.493,0.816,-4.997,0.0607,0.00783,0.0456
878,Horchata,spotify:track:6xe8Sx5h8MYL3ZD5totFZT,0.835,0.787,-7.078,0.143,0.0741,0.294
879,Warm Honey,spotify:track:2fsQGg0FeTVHdaIkKIxSFF,0.601,0.506,-7.86,0.0335,0.512,0.107
880,Step,spotify:track:78J9MBkAoqfvyeEpQKJDzD,0.624,0.724,-7.113,0.101,0.591,0.101
881,Something to Believe In,spotify:track:6L3VWDPDTQkQFkqvmpAUMU,0.623,0.886,-3.044,0.0404,0.0245,0.247
882,Float On,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,0.649,0.888,-4.807,0.0293,0.013,0.0888
883,Trojans,spotify:track:4AyoAGuhE8gydBPrczuhbl,0.721,0.822,-4.843,0.0391,0.0113,0.0898
884,Sedona,spotify:track:50fCm9Wuerl1Ram0FUDEaL,0.396,0.677,-7.513,0.0354,0.0372,0.112
885,Unbelievers,spotify:track:7psPPGwhFzP3pyOcb3ivcT,0.644,0.811,-7.681,0.0499,0.142,0.169
886,While I'm Alive,spotify:track:6wtcxwSJs82tpdeIoj93LF,0.706,0.69,-5.538,0.0308,0.0538,0.281
887,My Body,spotify:track:1KDYN3odJHnj9pqGHN3FVs,0.488,0.909,-6.591,0.0929,0.0011,0.456
888,The High Road,spotify:track:5cwN1htZyoWqZCc33f3RfE,0.61,0.637,-6.574,0.0238,0.0682,0.284
889,Something About You,spotify:track:5n9DJWUiwuKuPE9sCVbQ0n,0.861,0.602,-7.314,0.0617,0.369,0.0751
890,Firefly,spotify:track:79nopNMm3rJSUfQfMkG0Ur,0.793,0.449,-9.243,0.136,0.415,0.0642
891,It’s Only (feat. Zyra),spotify:track:1TSxLktSlIdEsjTGWB4Fub,0.404,0.587,-11.172,0.156,0.165,0.231
892,Naive,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,0.391,0.808,-6.209,0.0892,0.0759,0.149
893,Doing Good,spotify:track:1KG7D316thFlUuio8TAAzv,0.71,0.752,-8.344,0.0505,0.302,0.104
894,Super Rich Kids,spotify:track:0K9oqDmJBgSFjXU1bUY9Fk,0.739,0.419,-8.241,0.0854,0.219,0.196
895,Flashing Lights,spotify:track:5GZ4znceWfpTLrBBpr83DW,0.639,0.628,-7.578,0.0399,0.0381,0.386
896,Don't Leave,spotify:track:0Zx8khUcEfCFK2AEoIhC92,0.657,0.703,-3.402,0.0753,0.222,0.256
897,Rivers and Roads,spotify:track:4Q6Kuze3wNMQRjamyBjHUR,0.494,0.194,-8.965,0.0352,0.699,0.0803
898,Shelter,spotify:track:2s6CgEnzWUQsHce4TCMpuM,0.822,0.593,-7.683,0.0496,0.538,0.102
899,Generation Why,spotify:track:79e2GU4RLPjAqnijfvsXYr,0.561,0.684,-8.235,0.0669,0.347,0.122
900,waves - RAC Mix,spotify:track:0yiOFRITQw9KaSagXb3nwm,0.662,0.983,-0.64,0.256,0.00931,0.266
901,Your Tempo,spotify:track:1ic9Kqi4m2QlxToVbij159,0.497,0.836,-4.671,0.095,0.0067,0.253
902,ILYSB,spotify:track:3EJflwzyWYd9PIz6g8L97V,0.613,0.628,-6.651,0.0524,0.57,0.323
903,I Like U,spotify:track:6pAC6ykvbcetfLl9pMQ97v,0.48,0.526,-7.099,0.275,0.071,0.0879
904,bitches broken hearts,spotify:track:5t3Vk8bRKylx4fjj7qlbib,0.778,0.422,-10.114,0.0482,0.921,0.0958
905,Milk,spotify:track:493Edzj5nJFX3HnzkdOixi,0.436,0.983,-5.443,0.329,0.00577,0.31
906,Lovers Rock,spotify:track:1H7zdcRD0gLGQY0w5ejGgX,0.559,0.871,-5.338,0.0392,7.53e-06,0.096
907,17,spotify:track:5UVBumEwdUnzvqxrXOYLFA,0.348,0.263,-8.531,0.0516,0.835,0.129
908,zZz,spotify:track:06qRnMCZJFqQ2Wew2x5Q1e,0.726,0.713,-8.425,0.0584,0.245,0.633
909,The Less I Know The Better,spotify:track:4g3Ax56IslQkI6XVfYKVc5,0.64,0.755,-4.077,0.0287,0.0138,0.12
910,What You Need,spotify:track:7j1Q7Xx6Ozn5mUJfrqaSjp,0.805,0.658,-6.137,0.0702,0.56,0.124
911,"So Sad, So Sad",spotify:track:5rKor0rlCbaA7j755zhnhb,0.397,0.518,-7.156,0.0327,0.0748,0.133
912,Real - LeMarquis Remix,spotify:track:1ajxGFODPSyeYGybfRVbFK,0.744,0.782,-5.884,0.0337,0.297,0.0756
913,All the Ways - Branchez Remix,spotify:track:54o9AE6AljwJcUfIWDeGNu,0.701,0.58,-7.015,0.0448,0.113,0.0874
914,Breezeblocks,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.616,0.656,-7.298,0.0344,0.096,0.205
915,Hold Me,spotify:track:72Bjz56peBcn2Dz9Is4rkv,0.663,0.5,-11.933,0.0321,0.0161,0.0896
916,Fifteen - Oxford Remix,spotify:track:69V4ar8T60qCnOLHQQbTnd,0.683,0.485,-10.881,0.0398,0.0575,0.25
917,Next Year - RAC Remix,spotify:track:5SL5AexE9va7cP6s0B9E4m,0.731,0.736,-6.498,0.0478,0.28,0.0913
918,Hope (feat. BRAVE),spotify:track:4vQ1cfP4fcOS1xC5IIFB8G,0.832,0.642,-3.251,0.341,0.279,0.154
919,We Go Back (feat. Skizzy Mars) - Jarami Remix,spotify:track:3DdQbt1EdmUN7saVPf3JHy,0.708,0.504,-8.108,0.302,0.0427,0.18
920,Yours,spotify:track:7uNWZOCm6TphuTnwpDUUjN,0.68,0.241,-11.448,0.247,0.549,0.222
921,Dreaming,spotify:track:3c7vquF4xacCmFrxztLUVH,0.624,0.878,-2.934,0.0514,0.000457,0.0656
922,Chocolate,spotify:track:4WiiRw2PHMNQE0ad6y6GdD,0.614,0.938,-4.461,0.0611,0.000532,0.368
923,The Sound,spotify:track:7h6lpVuSGPW6RNjDXKpYDh,0.648,0.936,-4.745,0.0762,0.085,0.482
924,Chamber Of Reflection,spotify:track:1MJ5f5EYBC92ADD6xcz7nb,0.537,0.558,-8.678,0.0929,0.263,0.102
925,Compromised,spotify:track:0TLHUakjgTs8KaSoCm0e8v,0.957,0.427,-7.97,0.0539,0.162,0.0659
926,Midnight City,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,0.507,0.729,-5.399,0.0393,0.0182,0.0658
927,Purple Feelings (feat. Rainsford),spotify:track:4j58N9Ww4rpuOxiTK2sFVZ,0.71,0.609,-6.112,0.0356,0.136,0.465
928,Poplar St,spotify:track:5YVzTtSHSp0XiqYa26inUl,0.591,0.445,-7.791,0.0296,0.23,0.139
929,Electric Feel,spotify:track:0vJvCnuxXL2BCSRa1ZoeNl,0.399,0.163,-16.436,0.0382,0.963,0.0885
930,Pumped Up Kicks,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,-5.849,0.0292,0.145,0.0956
931,Sunset Lover,spotify:track:0hNduWmlWmEmuwEFcYvRu1,0.783,0.467,-9.474,0.0503,0.729,0.109
932,Sea,spotify:track:0CK1HE4pBvdtseMUxn40QT,0.579,0.872,-8.35,0.0373,0.000553,0.112
933,watch,spotify:track:7noz6lydFxH30fneHwKMvp,0.451,0.602,-9.047,0.22,0.303,0.104
934,Ugotme,spotify:track:3yV8tx2QY0t6st5LsLZhkF,0.699,0.487,-1.477,0.0381,0.493,0.135
935,Why'd You Only Call Me When You're High?,spotify:track:086myS9r57YsLbJpU0TgK9,0.691,0.631,-6.478,0.0368,0.0483,0.104
936,Love$ick,spotify:track:0t2myRMEMCi2SRyg5TEFLp,0.65,0.776,-5.059,0.139,0.138,0.27
937,What If I Go? - Single Version,spotify:track:4DmjHCRymTq4eCUkWAUGZs,0.737,0.616,-7.314,0.312,0.354,0.307
938,History,spotify:track:1Ba0ucfKPaRzS3AKvX3X3r,0.786,0.463,-10.015,0.314,0.0271,0.185
939,All I Want - Manila Killa Remix,spotify:track:1LKAV9SZdcdXiROiMtXjZs,0.687,0.863,-6.752,0.076,0.326,0.0625
940,Act of God - Robotaki Remix,spotify:track:2zCSzO4rkHpqtCm3OEYuX1,0.848,0.488,-9.235,0.241,0.0684,0.0829
941,High You Are - Branchez Remix,spotify:track:7xtDbIcvKaFDRnS02wM1wr,0.69,0.857,-5.613,0.0405,0.0557,0.0341
942,Panic Cord - Hucci Remix,spotify:track:4keTqSG4zdCmsUsK9KXv9z,0.613,0.379,-10.603,0.0349,0.00483,0.117
943,Suicide Blades,spotify:track:0t6epD2o4iMLqYd4F92NcJ,0.688,0.605,-9.881,0.0425,0.00814,0.25
944,Feels Like We Only Go Backwards,spotify:track:6vTtMyCg96xwpoIBws9K0Q,0.291,0.897,-2.32,0.0542,0.0276,0.116
945,Venice,spotify:track:0FMa6advbZpCJdpwEBMoIo,0.665,0.571,-8.157,0.0261,0.303,0.0605
946,my boy,spotify:track:3jSb4tSdXVtDZyS8IhBmF4,0.511,0.398,-8.746,0.222,0.511,0.115
947,Stories (ft. Shalom Dubas),spotify:track:4SGlLpIzw6mlwMjX7NbZzB,0.445,0.26,-14.65,0.377,0.812,0.0887
948,Kids,spotify:track:1jJci4qxiYcOHhQR247rEU,0.451,0.931,-3.871,0.0719,0.00076,0.361
949,Iceland,spotify:track:1tUWvv0HotBCDNtQsSoLtP,0.81,0.765,-5.995,0.106,0.332,0.0677
950,My Love,spotify:track:0idc0XRnLRovVqpWnGQ6hC,0.818,0.595,-7.644,0.0515,0.00014,0.0612
951,Your Soul,spotify:track:5hzYEPlHm5nHEGCvQJg6QG,0.487,0.68,-8.497,0.0408,0.000599,0.144
952,Broken Record (Louis the Child Remix) [feat. Joni Fatora],spotify:track:6KLmKDBKHDGARecC5M4IgP,0.826,0.449,-4.855,0.216,0.0809,0.0628
953,All We Do,spotify:track:6ZeWGilCAL4sgnPWlCYyaj,0.586,0.237,-11.676,0.049,0.979,0.0921
954,When I'm Small,spotify:track:0sgnJagDdjgedi1vPgBjPU,0.642,0.773,-4.305,0.0318,0.192,0.0883
955,Ophelia,spotify:track:0IOFbRuU9O7BsRMVBT6Rbo,0.664,0.576,-6.429,0.0286,0.63,0.0902
956,Aloha,spotify:track:6W4wCLNcbjAnrGWe2W8XuG,0.554,0.722,-5.906,0.173,0.203,0.12
957,Love Is Alive,spotify:track:1uf5f99kLdlmUBEvVqrFyy,0.676,0.5,-6.878,0.0412,0.701,0.596
958,Flashed Junk Mind,spotify:track:0vaqaxwsEL8IW1esEPHJp3,0.841,0.832,-8.77,0.0467,0.37,0.108
959,Ocean Eyes - Astronomyy Remix,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,0.593,0.478,-8.636,0.0368,0.651,0.0956
960,Drive,spotify:track:0czTyG0fnI3ERVcVrUx8Ol,0.589,0.72,-6.686,0.0273,0.161,0.0946
961,Fun,spotify:track:2VPjeDCsNEyoUXbEwphx1K,0.636,0.789,-6.68,0.0686,0.138,0.168
962,Cardiac Arrest,spotify:track:475rr2x8rdwByAz4UQAVOJ,0.616,0.88,-3.59,0.042,0.0521,0.0539
963,Cheap Sunglasses,spotify:track:0HMDVVxFqYwmbSON1KEG0h,0.703,0.672,-6.795,0.0362,0.152,0.0895
964,Something Good Can Work,spotify:track:4gLKwyeBDtXoqe5ev9QcqP,0.651,0.841,-5.099,0.0335,0.00563,0.19
965,The Weekend - Funk Wav Remix,spotify:track:0P6AWOA4LG1XOctzaVu5tt,0.775,0.573,-4.933,0.0585,0.495,0.126
966,All I Really Need,spotify:track:1ryaTk9K15sdYbDsdNKGOY,0.617,0.649,-8.245,0.0382,0.00274,0.632
967,We Belong - Odesza Remix,spotify:track:4wCNDV8vhPo3MkWnN5ccUK,0.625,0.77,-8.267,0.0404,0.000604,0.12
968,Scars To Your Beautiful - NOTD Remix,spotify:track:62V2Wdw9YsFRXYy3SR4Gtp,0.677,0.826,-4.88,0.0474,0.0139,0.109
969,Outskirts of Paradise,spotify:track:7BuJvCn8YNSDHzlcq7T0wS,0.625,0.759,-3.637,0.0258,0.0153,0.0486
970,BTSTU - Edit,spotify:track:2NRRrr8ylDK38KD3Ffbw4K,0.665,0.389,-6.709,0.441,0.745,0.326
971,Never Be Like You,spotify:track:12REd1n8PeiHHWOh066tpr,0.494,0.559,-5.445,0.0565,0.436,0.164
972,To My Soul,spotify:track:76xNAVwiQccBXImICK5zUP,0.81,0.534,-5.721,0.0425,0.163,0.192
973,Take a Walk,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,0.566,0.755,-5.526,0.0368,0.0338,0.315
974,Elliot,spotify:track:2hPEahHv4lZNR572j2PZJ6,0.579,0.785,-10.155,0.04,7.53e-05,0.0888
975,Nuggets (feat. Bonzai),spotify:track:1jW4ds9NvTeamfeusV7Sxx,0.792,0.607,-8.714,0.336,0.0571,0.716
976,Root Beer Float,spotify:track:6AUls1UNqcYUS6HUTyBk8J,0.75,0.667,-4.043,0.052,0.338,0.147
977,Help Our Souls (Urban Contact Radio Edit),spotify:track:0LIU3eOAwXCZlWOiHuItkj,0.693,0.876,-4.646,0.226,0.0562,0.109
978,Without You,spotify:track:6Nl5jjykRxa7salssZ0aER,0.637,0.476,-7.135,0.058,0.249,0.115
979,Deadcrush,spotify:track:4mAeYP6WtMW4yQTbAd4PRV,0.648,0.614,-6.623,0.0586,0.0879,0.11
980,Sleepless,spotify:track:7ImGFwpCuTLxsK9QvfMwcX,0.53,0.688,-7.482,0.169,0.0335,0.0886
981,What You Know,spotify:track:1qfYG2JrchEyJiqKnkE7YQ,0.55,0.753,-4.003,0.0407,0.000665,0.0921
982,do re mi,spotify:track:2MX30RliaxJDgmQ3C3rrJX,0.745,0.605,-6.333,0.0492,0.00474,0.136
983,Hard To Hold,spotify:track:7m5QpOU8IxILORBFEV6WGJ,0.812,0.549,-6.27,0.0449,0.345,0.045
984,Complicated,spotify:track:0jllH0usRFD4LJkJnGK9Lf,0.657,0.355,-12.044,0.0714,0.694,0.123
985,Heartburn - Jarami Remix,spotify:track:64zpW0gZQQkJTn6o5C6T1g,0.656,0.511,-8.394,0.321,0.518,0.397
986,Let Go,spotify:track:2IJTY23Tz7FTlyNYmxaEqj,0.75,0.836,-5.908,0.0344,0.0885,0.347
987,Aftergold (feat. Tove Styrke),spotify:track:1wPRqq1czM3ny6189e56mq,0.602,0.901,-3.842,0.0854,0.0104,0.0799
988,When U Need Me,spotify:track:2vD0s2eIawYhC8hyDRPWd3,0.661,0.391,-10.288,0.0621,0.438,0.186
989,Young Blood,spotify:track:2YSlbwlmDFtkqz7PLSWUeT,0.595,0.863,-4.652,0.0316,9.26e-05,0.631
990,Reprieve,spotify:track:0nJxpokJ3D8OOZW4zxVbcI,0.708,0.276,-11.509,0.0309,0.747,0.103
991,It's Strange (feat. K.Flay),spotify:track:2Th9BGKvfZG8bKQSACitwG,0.837,0.492,-7.792,0.354,0.371,0.102
992,Kids - Oliver Nelson Remix,spotify:track:0P7wa8dTJYpy05CggXqkLB,0.705,0.914,-4.183,0.0378,0.145,0.0906
993,Holy,spotify:track:60EZ5fJUciZlASCXOsdkL0,0.684,0.54,-8.587,0.0316,0.191,0.0724
994,The Mother We Share,spotify:track:31AyUvMRDvZjyQI1N05lsT,0.462,0.722,-5.134,0.0306,0.0356,0.127
995,Hundred Miles,spotify:track:5dyDkXi1bnQKSyIdO0JXp8,0.479,0.714,-3.776,0.109,0.025,0.206
996,We Are The People,spotify:track:57RHMnLMQx8Qz5V6c0E8dF,0.666,0.785,-5.37,0.0308,0.0981,0.434
997,Electric Feel,spotify:track:3FtYbEfBqAlGO46NUDQSAt,0.763,0.807,-3.714,0.035,0.0714,0.348
998,HyperParadise - Flume Mixtape Version,spotify:track:6OA5KNS3sZ0qGvvfr886Uq,0.584,0.838,-7.711,0.0906,0.0597,0.086
999,White Blood,spotify:track:2Pzw3MdhwI5DIgyYcO8ptu,0.476,0.247,-14.345,0.063,0.827,0.196
1000,Holdin On,spotify:track:6hj7rfEI1u8xIL60V1uUKt,0.43,0.436,-4.816,0.119,0.17,0.128
1001,Walking On A Dream,spotify:track:6A6qBFJHid4WutQu6HHEZt,0.87,0.699,-5.541,0.0459,0.245,0.0588
1002,One Step At A Time (feat. Natalola),spotify:track:0TzWLXV3gnCqTSzOYrLs8h,0.633,0.782,-3.252,0.0405,0.0604,0.182
1003,Lose It,spotify:track:2QgNcjwEn0vGmTommfszQd,0.52,0.329,-9.337,0.0381,0.725,0.333
1004,Settle Down,spotify:track:5CgihnZO9To8wj7ALOoTPD,0.597,0.952,-5.293,0.051,0.00301,0.789
1005,Fantasy,spotify:track:17YuXw2ScwLLL1sUrRKhoW,0.68,0.747,-6.056,0.091,0.353,0.138
1006,Electric Love,spotify:track:0BRbWiAn3TVprsotudFRvZ,0.611,0.804,-7.592,0.0545,0.00431,0.2
1007,Oceans Away,spotify:track:4NJpJ17Dgm5r4OYExFbxLk,0.632,0.647,-8.587,0.0294,0.141,0.0908
1008,By My Side,spotify:track:3U4uwhIYDpatmcyBEqy9QI,0.676,0.667,-7.147,0.0683,0.0286,0.144
1009,1 Night,spotify:track:079gLi9aLvk79QNv3ovswu,0.865,0.586,-6.142,0.0516,0.294,0.0753
1010,love gang (feat. Charli XCX),spotify:track:3jjUphDBlbPzWD3Ft3tya1,0.602,0.859,-3.063,0.0761,0.122,0.357
1011,Animal,spotify:track:4XTTwW06rMgud7yS1nySZf,0.763,0.721,-6.767,0.0986,0.0117,0.0752
1012,Rose-Colored Boy,spotify:track:2RJfK2pOvGpnxC255YOy5k,0.768,0.826,-4.904,0.0335,0.00199,0.031
1013,Warm Thoughts,spotify:track:6XfonIigePx9bVTznyw4CJ,0.533,0.883,-6.839,0.13,0.041,0.0856
1014,Polish Girl,spotify:track:2JGSZk5y65ZF79mtDz0o9r,0.633,0.884,-4.158,0.0369,0.00501,0.134
1015,Love Galore,spotify:track:1E2ePlJmijVSX0o1G9TFgR,0.795,0.594,-6.2,0.0747,0.111,0.162
1016,There’s A Honey,spotify:track:1OtBHgTEtBNywhJjDG8DvI,0.486,0.869,-4.013,0.045,0.000237,0.0983
1017,Go,spotify:track:37o2wypJyP6rTfTI9rlaVY,0.625,0.442,-9.069,0.225,0.835,0.144
1018,Bad Blood,spotify:track:4Iam3vZMJCMltFkK9mNruw,0.494,0.412,-5.687,0.133,0.639,0.0631
1019,Cocoon,spotify:track:0L87MffumRNWrY2SNUFcvs,0.743,0.659,-6.755,0.0343,0.0998,0.0622
1020,High And Low,spotify:track:34WI9hCaE3AzbOYT9wFXLP,0.512,0.768,-4.673,0.045,0.0213,0.0918
1021,idontwannabeyouanymore,spotify:track:4z53Bghm11CHVwCSQNzJ1X,0.485,0.413,-8.518,0.0446,0.756,0.115
1022,Oh Devil,spotify:track:1kcfGBb6kSrGqNIMW7rAlB,0.903,0.532,-7.188,0.0593,0.122,0.176
1023,Feel It Still - Medasin Remix,spotify:track:4m6ObZmZ7wnyrKtmLvlyVE,0.568,0.463,-10.622,0.262,0.553,0.0858
1024,Closer,spotify:track:2W5n1X9ZIJEXCdVAwcvlAr,0.506,0.384,-11.033,0.118,0.651,0.116
1025,Someone That Loves You,spotify:track:1yraET52i6ZkrvvrmKNyn6,0.531,0.728,-4.985,0.063,0.0416,0.135
1026,Electric (feat. Khalid),spotify:track:0MGlHpo9P4HN4AsgG44GG7,0.637,0.359,-9.841,0.0325,0.593,0.108
1027,Good Times,spotify:track:27TQsZpLTkMlFMoSJcKZFc,0.909,0.552,-9.378,0.0852,0.111,0.096
1028,While We're Young,spotify:track:4XCfYMgUCtoDzu8kgVO5aG,0.638,0.791,-5.959,0.2,0.107,0.107
1029,Undercover Martyn,spotify:track:4HjDofCNRcgkNEey5vlUJd,0.458,0.88,-4.854,0.117,0.000248,0.0897
1030,Tequilawine,spotify:track:1IWDffgO970WOpyOXSPohv,0.718,0.608,-7.461,0.288,0.525,0.0813
1031,Bellyache - Marian Hill Remix,spotify:track:61X077SWMs5aAGQHhf4pd0,0.832,0.368,-8.627,0.133,0.2,0.353
1032,Pantyhose,spotify:track:0Fbd3ptbEPKVyumkP0HK9e,0.522,0.847,-4.444,0.0395,0.505,0.217
1033,Nice Boys,spotify:track:5H2WmzaijYOGTHeHdM3w9P,0.546,0.669,-10.806,0.103,0.495,0.25
1034,Last To Leave (feat. Caroline Ailin),spotify:track:2Uom73ehNYdAY6JopMRJ3M,0.76,0.604,-6.454,0.193,0.0531,0.102
1035,The Kids Don't Wanna Come Home - Single Version,spotify:track:6lj0jgxdeE6wFqddzYY0Sd,0.523,0.79,-5.665,0.0353,0.0377,0.174
1036,Problems,spotify:track:7wKzj1b8YKPuZELfVDz708,0.802,0.371,-9.087,0.131,0.571,0.108
1037,TOGETHER,spotify:track:0EM0yABJzbFOvZQkfvuvCy,0.825,0.694,-7.604,0.177,0.0247,0.356
1038,Messy Love,spotify:track:25Px71FQFASLrxGNszAXsG,0.816,0.59,-8.519,0.101,0.103,0.553
1039,How Long - Jerry Folk Remix,spotify:track:1tzY9nbWjQuFxu27rErzOf,0.817,0.581,-6.95,0.324,0.255,0.1
1040,COPYCAT,spotify:track:5w7wuzMzsDer96KqxafeRK,0.679,0.388,-10.977,0.0932,0.353,0.341
1041,Better Not (feat. Wafia),spotify:track:447yWcDPg1ddgcHBLGpJC0,0.783,0.537,-2.921,0.0749,0.278,0.229
1042,On My Mind (Jorja Smith X Preditah),spotify:track:1OxL1FWSEd7QmJoWLRP2NO,0.71,0.662,-5.947,0.175,0.42,0.0723
1043,Hold Me Down,spotify:track:1Mza2sr6tPhy6jjI3HB9fW,0.463,0.427,-9.799,0.0549,0.628,0.0911
1044,If You're Over Me,spotify:track:1oc3jna2ablnfIKLYbKujl,0.67,0.853,-4.515,0.0884,0.0622,0.0602
1045,Vintage,spotify:track:1zOk5dtwzKVEdXpOFh4Ttq,0.775,0.814,-7.105,0.0649,0.0115,0.324
1046,party favor,spotify:track:0OczweIzRB0I263L8ibdsn,0.816,0.195,-12.254,0.141,0.884,0.102
1047,Superlove (feat. Oh Wonder),spotify:track:6tv43DiBgTHgC0dtID2MXW,0.578,0.491,-8.544,0.21,0.203,0.182
1048,Better With You,spotify:track:1FjHxl8B28sXj7eVfxdST4,0.784,0.437,-7.868,0.0509,0.265,0.126
1049,Complicated,spotify:track:2mssuAa5xshIx2c06p1c2F,0.867,0.639,-5.778,0.0888,0.375,0.225
1050,New Light,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,0.828,0.689,-7.878,0.0326,0.325,0.0808
1051,Love It If We Made It,spotify:track:7MRY4VpCuZvBmFda6ZCk2G,0.479,0.727,-5.369,0.0357,0.000718,0.0644
1052,Give Yourself A Try,spotify:track:619pVMIK3WvX529JIkQTY3,0.331,0.784,-5.002,0.0561,3.12e-05,0.427
1053,The Morning (feat. Dvwez & Olukara),spotify:track:5lJh3b19iJBcZY8Hhztaye,0.868,0.474,-8.914,0.151,0.844,0.101
1054,Come Home,spotify:track:3p8LPCCe2y7cosybYJlX7Y,0.698,0.585,-7.629,0.0479,0.432,0.0946
1055,Out of My League,spotify:track:5qEn8c0MBzyRKgQq91Vevi,0.545,0.968,-3.553,0.0853,0.0387,0.331
1056,Talk to Me (feat. Tove Styrke),spotify:track:4rjV9NFV51DrGXC2jbK2EN,0.722,0.684,-6.662,0.103,0.142,0.0735
1057,Girls,spotify:track:2zyz614fJRrqQXW1q0sY1c,0.662,0.911,-4.985,0.0531,0.00395,0.473
1058,No Fear,spotify:track:2H881m3JRA8lpuuwaQL6zy,0.614,0.682,-4.117,0.102,0.387,0.134
1059,The King,spotify:track:54GASuUdLbhhdyECNUp3Pb,0.643,0.716,-6.733,0.0915,0.0643,0.14
1060,If You Want To,spotify:track:56dn43cXZRH3VCaY8A11WK,0.666,0.527,-5.852,0.034,0.109,0.132
1061,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,-10.965,0.375,0.328,0.1
1062,Birds Dont Sing,spotify:track:0V34LU5aBA3hYgq178hFFY,0.612,0.942,-4.549,0.0568,0.016,0.137
1063,lowkey,spotify:track:5qlj7ecWXgI8JGYVfdQ93H,0.749,0.51,-8.2,0.0636,0.44,0.0868
1064,Glue,spotify:track:7dMU1llpBZRrAwi5he68Kq,0.676,0.811,-4.068,0.0627,0.259,0.159
1065,urs,spotify:track:0ESV3qi31xnRzcsuc8lZ6s,0.72,0.412,-9.514,0.339,0.824,0.0913
1066,Brooklyn,spotify:track:1qS6YlhGTLrKwxYiFpzN9k,0.55,0.92,-2.694,0.0493,0.246,0.355
1067,Swim,spotify:track:20PISOo4VbLz4yFH78Zv5R,0.594,0.774,-4.427,0.0387,0.0229,0.118
1068,Someone That You Love,spotify:track:3S2LNcyJre3hvJbPTcoghO,0.737,0.429,-8.261,0.0665,0.558,0.142
1069,lowkey,spotify:track:5TTXEcfsYLh6fTarLaevTi,0.752,0.494,-8.18,0.0559,0.432,0.0869
1070,Honesty,spotify:track:6bsg90K6hmiDiGF839rOPE,0.66,0.139,-16.339,0.0323,0.964,0.105
1071,buttercup,spotify:track:5q88vK8yqVkT7LBbjB6dic,0.623,0.763,-4.412,0.0719,0.199,0.126
1072,way it goes,spotify:track:75jHGZkVYcbLDlS1SQkWgz,0.542,0.906,-4.213,0.0491,0.021,0.377
1073,Comfort Crowd,spotify:track:48Kszfw1hinlKdMrnE85sg,0.684,0.433,-6.789,0.0323,0.167,0.163
1074,Mona Lisa,spotify:track:2Rtj1B24RTIrIg2TMQ8WS9,0.886,0.59,-5.14,0.0515,0.0493,0.28
1075,My My My!,spotify:track:4NiehSBQthimPzRsVeOgCT,0.701,0.458,-7.749,0.0836,0.00407,0.045
1076,It's Not Living (If It's Not With You),spotify:track:3TgMcrV32NUKjEG2ujn9eh,0.618,0.837,-5.338,0.0304,0.000254,0.0618
1077,Daft Pretty Boys,spotify:track:58hbLmAfFQA4zbxcbRCO4P,0.665,0.823,-5.686,0.059,0.048,0.0927
1078,Violet,spotify:track:4hii9LtpM0L04tL5h8aJkY,0.69,0.867,-5.074,0.0375,0.00772,0.0516
1079,Lifestyle,spotify:track:7th4SPsXYiPpv5xT4APWkX,0.68,0.599,-6.956,0.211,0.157,0.0664
1080,Kissing Strangers,spotify:track:1NkwZ9TnIs8js6G0M6M7RU,0.772,0.744,-5.803,0.0398,0.0547,0.0852
1081,Indigo,spotify:track:349Wc5mDu52d4Uv8Eg9WZv,0.819,0.664,-5.612,0.0828,0.0958,0.263
1082,Maniac,spotify:track:7hpJ9tATWb2vztlq99hERP,0.623,0.647,-5.438,0.04,0.00122,0.354
1083,After 9,spotify:track:6ngCxmrCowdOLaCmH1HNs2,0.845,0.673,-7.73,0.0522,0.0636,0.085
